RPM_Left,RPM_Right,Pos_Left,Pos_Right,Pose,time_stamp
22,-24,-103,148,"[-0.02879758518343481, 0.00013185671653569278, 0.0061672411731248395]","Time(nanoseconds=1715745204807522924, clock_type=ROS_TIME)"
22,-24,-103,148,"[-0.02879758518343481, 0.00013185671653569278, 0.0061672411731248395]","Time(nanoseconds=1715745204817469638, clock_type=ROS_TIME)"
19,-20,-98,152,"[-0.03272453399227683, 0.00015002067635681103, 0.0030836205865624198]","Time(nanoseconds=1715745204827390062, clock_type=ROS_TIME)"
19,-20,-98,152,"[-0.03272453399227683, 0.00015002067635681103, 0.0030836205865624198]","Time(nanoseconds=1715745204837567613, clock_type=ROS_TIME)"
19,-20,-98,152,"[-0.03272453399227683, 0.00015002067635681103, 0.0030836205865624198]","Time(nanoseconds=1715745204847558673, clock_type=ROS_TIME)"
19,-20,-98,152,"[-0.03272453399227683, 0.00015002067635681103, 0.0030836205865624198]","Time(nanoseconds=1715745204857484157, clock_type=ROS_TIME)"
19,-20,-98,152,"[-0.03272453399227683, 0.00015002067635681103, 0.0030836205865624198]","Time(nanoseconds=1715745204867966307, clock_type=ROS_TIME)"
19,-20,-98,152,"[-0.03272453399227683, 0.00015002067635681103, 0.0030836205865624198]","Time(nanoseconds=1715745204877429356, clock_type=ROS_TIME)"
17,-18,-91,158,"[-0.03839684731919972, 0.0001587663143609603, 6.283185307179586]","Time(nanoseconds=1715745204887654048, clock_type=ROS_TIME)"
17,-18,-91,158,"[-0.03839684731919972, 0.0001587663143609603, 0.0]","Time(nanoseconds=1715745204897632585, clock_type=ROS_TIME)"
17,-18,-91,158,"[-0.03839684731919972, 0.0001587663143609603, 0.0]","Time(nanoseconds=1715745204907869140, clock_type=ROS_TIME)"
17,-18,-91,158,"[-0.03839684731919972, 0.0001587663143609603, 0.0]","Time(nanoseconds=1715745204917533849, clock_type=ROS_TIME)"
17,-18,-91,158,"[-0.03839684731919972, 0.0001587663143609603, 0.0]","Time(nanoseconds=1715745204927573844, clock_type=ROS_TIME)"
19,-19,-84,166,"[-0.044941824234879975, 0.00016885743513497868, 0.003083620586562421]","Time(nanoseconds=1715745204937424432, clock_type=ROS_TIME)"
19,-19,-84,166,"[-0.044941824234879975, 0.00016885743513497868, 0.003083620586562421]","Time(nanoseconds=1715745204947556605, clock_type=ROS_TIME)"
19,-19,-84,166,"[-0.044941824234879975, 0.00016885743513497868, 0.003083620586562421]","Time(nanoseconds=1715745204957501617, clock_type=ROS_TIME)"
19,-19,-84,166,"[-0.044941824234879975, 0.00016885743513497868, 0.003083620586562421]","Time(nanoseconds=1715745204967558645, clock_type=ROS_TIME)"
19,-19,-84,166,"[-0.044941824234879975, 0.00016885743513497868, 0.003083620586562421]","Time(nanoseconds=1715745204977455933, clock_type=ROS_TIME)"
19,-19,-84,166,"[-0.044941824234879975, 0.00016885743513497868, 0.003083620586562421]","Time(nanoseconds=1715745204987496760, clock_type=ROS_TIME)"
20,-20,-77,172,"[-0.05061413756180286, 0.00017760307313912795, 0.0]","Time(nanoseconds=1715745204997415220, clock_type=ROS_TIME)"
20,-20,-77,172,"[-0.05061413756180286, 0.00017760307313912795, 0.0]","Time(nanoseconds=1715745205007640503, clock_type=ROS_TIME)"
20,-20,-77,172,"[-0.05061413756180286, 0.00017760307313912795, 0.0]","Time(nanoseconds=1715745205017572768, clock_type=ROS_TIME)"
20,-20,-77,172,"[-0.05061413756180286, 0.00017760307313912795, 0.0]","Time(nanoseconds=1715745205027523770, clock_type=ROS_TIME)"
20,-20,-77,172,"[-0.05061413756180286, 0.00017760307313912795, 0.0]","Time(nanoseconds=1715745205037669559, clock_type=ROS_TIME)"
20,-20,-77,172,"[-0.05061413756180286, 0.00017760307313912795, 0.0]","Time(nanoseconds=1715745205047452946, clock_type=ROS_TIME)"
20,-20,-70,179,"[-0.05672278994378301, 0.00017760307313912795, 0.0]","Time(nanoseconds=1715745205057617711, clock_type=ROS_TIME)"
20,-20,-70,179,"[-0.05672278994378301, 0.00017760307313912795, 0.0]","Time(nanoseconds=1715745205067842353, clock_type=ROS_TIME)"
20,-20,-70,179,"[-0.05672278994378301, 0.00017760307313912795, 0.0]","Time(nanoseconds=1715745205077488304, clock_type=ROS_TIME)"
20,-20,-70,179,"[-0.05672278994378301, 0.00017760307313912795, 0.0]","Time(nanoseconds=1715745205087535582, clock_type=ROS_TIME)"
20,-20,-70,179,"[-0.05672278994378301, 0.00017760307313912795, 0.0]","Time(nanoseconds=1715745205097581267, clock_type=ROS_TIME)"
20,-20,-64,184,"[-0.06152243968194853, 0.0001702029179048478, 6.2801016865930235]","Time(nanoseconds=1715745205107381537, clock_type=ROS_TIME)"
20,-20,-64,184,"[-0.06152243968194853, 0.0001702029179048478, 6.2801016865930235]","Time(nanoseconds=1715745205117569768, clock_type=ROS_TIME)"
20,-20,-64,184,"[-0.06152243968194853, 0.0001702029179048478, 6.2801016865930235]","Time(nanoseconds=1715745205127850698, clock_type=ROS_TIME)"
20,-20,-64,184,"[-0.06152243968194853, 0.0001702029179048478, 6.2801016865930235]","Time(nanoseconds=1715745205137591373, clock_type=ROS_TIME)"
20,-20,-64,184,"[-0.06152243968194853, 0.0001702029179048478, 6.2801016865930235]","Time(nanoseconds=1715745205147946417, clock_type=ROS_TIME)"
20,-20,-64,184,"[-0.06152243968194853, 0.0001702029179048478, 6.2801016865930235]","Time(nanoseconds=1715745205157510510, clock_type=ROS_TIME)"
18,-19,-59,192,"[-0.06719475300887141, 0.0001789485559089941, 0.006167241173124616]","Time(nanoseconds=1715745205167329937, clock_type=ROS_TIME)"
18,-19,-59,192,"[-0.06719475300887141, 0.0001789485559089941, 0.006167241173124616]","Time(nanoseconds=1715745205177645664, clock_type=ROS_TIME)"
18,-19,-59,192,"[-0.06719475300887141, 0.0001789485559089941, 0.006167241173124616]","Time(nanoseconds=1715745205187695367, clock_type=ROS_TIME)"
18,-19,-59,192,"[-0.06719475300887141, 0.0001789485559089941, 0.006167241173124616]","Time(nanoseconds=1715745205197447695, clock_type=ROS_TIME)"
18,-19,-59,192,"[-0.06719475300887141, 0.0001789485559089941, 0.006167241173124616]","Time(nanoseconds=1715745205207511435, clock_type=ROS_TIME)"
19,-20,-50,197,"[-0.07330340539085156, 0.00017894855590899273, 6.277018066006461]","Time(nanoseconds=1715745205217410115, clock_type=ROS_TIME)"
19,-20,-50,197,"[-0.07330340539085156, 0.00017894855590899273, 6.277018066006461]","Time(nanoseconds=1715745205227657721, clock_type=ROS_TIME)"
19,-20,-50,197,"[-0.07330340539085156, 0.00017894855590899273, 6.277018066006461]","Time(nanoseconds=1715745205237550139, clock_type=ROS_TIME)"
19,-20,-50,197,"[-0.07330340539085156, 0.00017894855590899273, 6.277018066006461]","Time(nanoseconds=1715745205247557981, clock_type=ROS_TIME)"
19,-20,-50,197,"[-0.07330340539085156, 0.00017894855590899273, 6.277018066006461]","Time(nanoseconds=1715745205257536005, clock_type=ROS_TIME)"
19,-21,-45,204,"[-0.07853936825309421, 0.00016280278186127665, 6.283185307179585]","Time(nanoseconds=1715745205268042822, clock_type=ROS_TIME)"
19,-21,-45,204,"[-0.07853936825309421, 0.00016280278186127665, 6.283185307179585]","Time(nanoseconds=1715745205277541609, clock_type=ROS_TIME)"
19,-21,-45,204,"[-0.07853936825309421, 0.00016280278186127665, 6.283185307179585]","Time(nanoseconds=1715745205287527128, clock_type=ROS_TIME)"
19,-21,-45,204,"[-0.07853936825309421, 0.00016280278186127665, 6.283185307179585]","Time(nanoseconds=1715745205297600656, clock_type=ROS_TIME)"
19,-21,-45,204,"[-0.07853936825309421, 0.00016280278186127665, 6.283185307179585]","Time(nanoseconds=1715745205307522241, clock_type=ROS_TIME)"
19,-20,-39,210,"[-0.08377535600907719, 0.00016280278186127072, 6.283185307179585]","Time(nanoseconds=1715745205317378650, clock_type=ROS_TIME)"
19,-20,-39,210,"[-0.08377535600907719, 0.00016280278186127072, 6.283185307179585]","Time(nanoseconds=1715745205327555008, clock_type=ROS_TIME)"
19,-20,-39,210,"[-0.08377535600907719, 0.00016280278186127072, 6.283185307179585]","Time(nanoseconds=1715745205337561857, clock_type=ROS_TIME)"
19,-20,-39,210,"[-0.08377535600907719, 0.00016280278186127072, 6.283185307179585]","Time(nanoseconds=1715745205347587043, clock_type=ROS_TIME)"
19,-20,-39,210,"[-0.08377535600907719, 0.00016280278186127072, 6.283185307179585]","Time(nanoseconds=1715745205357416480, clock_type=ROS_TIME)"
19,-20,-33,216,"[-0.08901134376506017, 0.00016280278186126478, 6.283185307179585]","Time(nanoseconds=1715745205368091873, clock_type=ROS_TIME)"
19,-20,-33,216,"[-0.08901134376506017, 0.00016280278186126478, 6.283185307179585]","Time(nanoseconds=1715745205377554990, clock_type=ROS_TIME)"
19,-20,-33,216,"[-0.08901134376506017, 0.00016280278186126478, 6.283185307179585]","Time(nanoseconds=1715745205387569986, clock_type=ROS_TIME)"
19,-20,-33,216,"[-0.08901134376506017, 0.00016280278186126478, 6.283185307179585]","Time(nanoseconds=1715745205397595663, clock_type=ROS_TIME)"
19,-20,-33,216,"[-0.08901134376506017, 0.00016280278186126478, 6.283185307179585]","Time(nanoseconds=1715745205407545422, clock_type=ROS_TIME)"
19,-20,-26,221,"[-0.09424730662730282, 0.00014665700781354404, 6.277018066006461]","Time(nanoseconds=1715745205417340892, clock_type=ROS_TIME)"
19,-20,-26,221,"[-0.09424730662730282, 0.00014665700781354404, 6.277018066006461]","Time(nanoseconds=1715745205427568390, clock_type=ROS_TIME)"
19,-20,-26,221,"[-0.09424730662730282, 0.00014665700781354404, 6.277018066006461]","Time(nanoseconds=1715745205437536965, clock_type=ROS_TIME)"
19,-20,-26,221,"[-0.09424730662730282, 0.00014665700781354404, 6.277018066006461]","Time(nanoseconds=1715745205447532974, clock_type=ROS_TIME)"
19,-20,-26,221,"[-0.09424730662730282, 0.00014665700781354404, 6.277018066006461]","Time(nanoseconds=1715745205457520747, clock_type=ROS_TIME)"
19,-20,-26,221,"[-0.09424730662730282, 0.00014665700781354404, 6.277018066006461]","Time(nanoseconds=1715745205467535071, clock_type=ROS_TIME)"
19,-20,-22,227,"[-0.09861060901250503, 0.00013320219610711396, 6.283185307179585]","Time(nanoseconds=1715745205477484851, clock_type=ROS_TIME)"
19,-20,-22,227,"[-0.09861060901250503, 0.00013320219610711396, 6.283185307179585]","Time(nanoseconds=1715745205487638053, clock_type=ROS_TIME)"
19,-20,-22,227,"[-0.09861060901250503, 0.00013320219610711396, 6.283185307179585]","Time(nanoseconds=1715745205497535041, clock_type=ROS_TIME)"
19,-20,-22,227,"[-0.09861060901250503, 0.00013320219610711396, 6.283185307179585]","Time(nanoseconds=1715745205508101964, clock_type=ROS_TIME)"
19,-20,-22,227,"[-0.09861060901250503, 0.00013320219610711396, 6.283185307179585]","Time(nanoseconds=1715745205517560794, clock_type=ROS_TIME)"
19,-20,-22,227,"[-0.09861060901250503, 0.00013320219610711396, 6.283185307179585]","Time(nanoseconds=1715745205527391062, clock_type=ROS_TIME)"
19,-20,-15,235,"[-0.10515558592818527, 0.0001432933168811231, 0.0030836205865618638]","Time(nanoseconds=1715745205537532863, clock_type=ROS_TIME)"
19,-20,-15,235,"[-0.10515558592818527, 0.0001432933168811231, 0.0030836205865618638]","Time(nanoseconds=1715745205547599128, clock_type=ROS_TIME)"
19,-20,-15,235,"[-0.10515558592818527, 0.0001432933168811231, 0.0030836205865618638]","Time(nanoseconds=1715745205557516785, clock_type=ROS_TIME)"
19,-20,-15,235,"[-0.10515558592818527, 0.0001432933168811231, 0.0030836205865618638]","Time(nanoseconds=1715745205567581637, clock_type=ROS_TIME)"
19,-21,-8,241,"[-0.11082789925510816, 0.00015203895488526923, 6.283185307179585]","Time(nanoseconds=1715745205577222338, clock_type=ROS_TIME)"
19,-21,-8,241,"[-0.11082789925510816, 0.00015203895488526923, 6.283185307179585]","Time(nanoseconds=1715745205587518197, clock_type=ROS_TIME)"
19,-21,-8,241,"[-0.11082789925510816, 0.00015203895488526923, 6.283185307179585]","Time(nanoseconds=1715745205597590935, clock_type=ROS_TIME)"
19,-21,-8,241,"[-0.11082789925510816, 0.00015203895488526923, 6.283185307179585]","Time(nanoseconds=1715745205607667840, clock_type=ROS_TIME)"
19,-21,-8,241,"[-0.11082789925510816, 0.00015203895488526923, 6.283185307179585]","Time(nanoseconds=1715745205617576139, clock_type=ROS_TIME)"
19,-21,-8,241,"[-0.11082789925510816, 0.00015203895488526923, 6.283185307179585]","Time(nanoseconds=1715745205627794107, clock_type=ROS_TIME)"
19,-20,-4,247,"[-0.11519120164031037, 0.0001654937665916933, 0.0061672411731237275]","Time(nanoseconds=1715745205637439838, clock_type=ROS_TIME)"
19,-20,-4,247,"[-0.11519120164031037, 0.0001654937665916933, 0.0061672411731237275]","Time(nanoseconds=1715745205647555879, clock_type=ROS_TIME)"
19,-20,-4,247,"[-0.11519120164031037, 0.0001654937665916933, 0.0061672411731237275]","Time(nanoseconds=1715745205657522902, clock_type=ROS_TIME)"
19,-20,-4,247,"[-0.11519120164031037, 0.0001654937665916933, 0.0061672411731237275]","Time(nanoseconds=1715745205667590109, clock_type=ROS_TIME)"
19,-20,-4,247,"[-0.11519120164031037, 0.0001654937665916933, 0.0061672411731237275]","Time(nanoseconds=1715745205677574135, clock_type=ROS_TIME)"
19,-20,-4,247,"[-0.11519120164031037, 0.0001654937665916933, 0.0061672411731237275]","Time(nanoseconds=1715745205687544904, clock_type=ROS_TIME)"
18,-20,-358,254,"[-0.1208633531586262, 0.00020922154081461685, 0.009250861759686148]","Time(nanoseconds=1715745205697622632, clock_type=ROS_TIME)"
18,-20,-358,254,"[-0.1208633531586262, 0.00020922154081461685, 0.009250861759686148]","Time(nanoseconds=1715745205707623490, clock_type=ROS_TIME)"
18,-20,-358,254,"[-0.1208633531586262, 0.00020922154081461685, 0.009250861759686148]","Time(nanoseconds=1715745205717593087, clock_type=ROS_TIME)"
18,-20,-358,254,"[-0.1208633531586262, 0.00020922154081461685, 0.009250861759686148]","Time(nanoseconds=1715745205727553387, clock_type=ROS_TIME)"
18,-20,-358,254,"[-0.1208633531586262, 0.00020922154081461685, 0.009250861759686148]","Time(nanoseconds=1715745205737582330, clock_type=ROS_TIME)"
18,-20,-358,254,"[-0.1208633531586262, 0.00020922154081461685, 0.009250861759686148]","Time(nanoseconds=1715745205747780249, clock_type=ROS_TIME)"
19,-20,-351,259,"[-0.1260992413398845, 0.00024151293538458006, 0.0030836205865613087]","Time(nanoseconds=1715745205757619625, clock_type=ROS_TIME)"
19,-20,-351,259,"[-0.1260992413398845, 0.00024151293538458006, 0.0030836205865613087]","Time(nanoseconds=1715745205767575466, clock_type=ROS_TIME)"
19,-20,-351,259,"[-0.1260992413398845, 0.00024151293538458006, 0.0030836205865613087]","Time(nanoseconds=1715745205777622364, clock_type=ROS_TIME)"
19,-20,-351,259,"[-0.1260992413398845, 0.00024151293538458006, 0.0030836205865613087]","Time(nanoseconds=1715745205787580068, clock_type=ROS_TIME)"
19,-20,-351,259,"[-0.1260992413398845, 0.00024151293538458006, 0.0030836205865613087]","Time(nanoseconds=1715745205797498477, clock_type=ROS_TIME)"
19,-19,-345,266,"[-0.1317715007304341, 0.00026774976623730013, 0.006167241173123729]","Time(nanoseconds=1715745205807394863, clock_type=ROS_TIME)"
19,-19,-345,266,"[-0.1317715007304341, 0.00026774976623730013, 0.006167241173123729]","Time(nanoseconds=1715745205817616929, clock_type=ROS_TIME)"
19,-19,-345,266,"[-0.1317715007304341, 0.00026774976623730013, 0.006167241173123729]","Time(nanoseconds=1715745205827597218, clock_type=ROS_TIME)"
19,-19,-345,266,"[-0.1317715007304341, 0.00026774976623730013, 0.006167241173123729]","Time(nanoseconds=1715745205837588027, clock_type=ROS_TIME)"
19,-19,-345,266,"[-0.1317715007304341, 0.00026774976623730013, 0.006167241173123729]","Time(nanoseconds=1715745205847657297, clock_type=ROS_TIME)"
19,-21,-338,273,"[-0.13788003694190212, 0.00030542305990225723, 0.006167241173123729]","Time(nanoseconds=1715745205857392562, clock_type=ROS_TIME)"
19,-21,-338,273,"[-0.13788003694190212, 0.00030542305990225723, 0.006167241173123729]","Time(nanoseconds=1715745205867635438, clock_type=ROS_TIME)"
19,-21,-338,273,"[-0.13788003694190212, 0.00030542305990225723, 0.006167241173123729]","Time(nanoseconds=1715745205877530502, clock_type=ROS_TIME)"
19,-21,-338,273,"[-0.13788003694190212, 0.00030542305990225723, 0.006167241173123729]","Time(nanoseconds=1715745205887492785, clock_type=ROS_TIME)"
19,-21,-338,273,"[-0.13788003694190212, 0.00030542305990225723, 0.006167241173123729]","Time(nanoseconds=1715745205898157147, clock_type=ROS_TIME)"
19,-21,-338,273,"[-0.13788003694190212, 0.00030542305990225723, 0.006167241173123729]","Time(nanoseconds=1715745205907761829, clock_type=ROS_TIME)"
20,-20,-331,279,"[-0.1435522963324517, 0.0003316598907549773, 0.0030836205865613082]","Time(nanoseconds=1715745205917704164, clock_type=ROS_TIME)"
20,-20,-331,279,"[-0.1435522963324517, 0.0003316598907549773, 0.0030836205865613082]","Time(nanoseconds=1715745205927757594, clock_type=ROS_TIME)"
20,-20,-331,279,"[-0.1435522963324517, 0.0003316598907549773, 0.0030836205865613082]","Time(nanoseconds=1715745205937565439, clock_type=ROS_TIME)"
20,-20,-331,279,"[-0.1435522963324517, 0.0003316598907549773, 0.0030836205865613082]","Time(nanoseconds=1715745205947624169, clock_type=ROS_TIME)"
20,-20,-331,279,"[-0.1435522963324517, 0.0003316598907549773, 0.0030836205865613082]","Time(nanoseconds=1715745205957520334, clock_type=ROS_TIME)"
20,-20,-331,279,"[-0.1435522963324517, 0.0003316598907549773, 0.0030836205865613082]","Time(nanoseconds=1715745205967576640, clock_type=ROS_TIME)"
19,-19,-324,288,"[-0.15053348057412946, 0.0003747150835149283, 0.00925086175968615]","Time(nanoseconds=1715745205977236699, clock_type=ROS_TIME)"
19,-19,-324,288,"[-0.15053348057412946, 0.0003747150835149283, 0.00925086175968615]","Time(nanoseconds=1715745205987631299, clock_type=ROS_TIME)"
19,-19,-324,288,"[-0.15053348057412946, 0.0003747150835149283, 0.00925086175968615]","Time(nanoseconds=1715745205997592741, clock_type=ROS_TIME)"
19,-19,-324,288,"[-0.15053348057412946, 0.0003747150835149283, 0.00925086175968615]","Time(nanoseconds=1715745206007855225, clock_type=ROS_TIME)"
19,-19,-324,288,"[-0.15053348057412946, 0.0003747150835149283, 0.00925086175968615]","Time(nanoseconds=1715745206017484193, clock_type=ROS_TIME)"
19,-19,-324,288,"[-0.15053348057412946, 0.0003747150835149283, 0.00925086175968615]","Time(nanoseconds=1715745206027546539, clock_type=ROS_TIME)"
19,-20,-319,293,"[-0.15489661700224625, 0.00041507900688389894, 0.00925086175968615]","Time(nanoseconds=1715745206037429669, clock_type=ROS_TIME)"
19,-20,-319,293,"[-0.15489661700224625, 0.00041507900688389894, 0.00925086175968615]","Time(nanoseconds=1715745206047637686, clock_type=ROS_TIME)"
19,-20,-319,293,"[-0.15489661700224625, 0.00041507900688389894, 0.00925086175968615]","Time(nanoseconds=1715745206057591202, clock_type=ROS_TIME)"
19,-20,-319,293,"[-0.15489661700224625, 0.00041507900688389894, 0.00925086175968615]","Time(nanoseconds=1715745206067594414, clock_type=ROS_TIME)"
19,-20,-319,293,"[-0.15489661700224625, 0.00041507900688389894, 0.00925086175968615]","Time(nanoseconds=1715745206078022227, clock_type=ROS_TIME)"
19,-20,-319,293,"[-0.15489661700224625, 0.00041507900688389894, 0.00925086175968615]","Time(nanoseconds=1715745206087552444, clock_type=ROS_TIME)"
19,-19,-312,299,"[-0.16056876852056207, 0.00045880678110682253, 0.006167241173123729]","Time(nanoseconds=1715745206097611363, clock_type=ROS_TIME)"
19,-19,-312,299,"[-0.16056876852056207, 0.00045880678110682253, 0.006167241173123729]","Time(nanoseconds=1715745206107586280, clock_type=ROS_TIME)"
19,-19,-312,299,"[-0.16056876852056207, 0.00045880678110682253, 0.006167241173123729]","Time(nanoseconds=1715745206117585124, clock_type=ROS_TIME)"
19,-19,-312,299,"[-0.16056876852056207, 0.00045880678110682253, 0.006167241173123729]","Time(nanoseconds=1715745206128318759, clock_type=ROS_TIME)"
19,-19,-312,299,"[-0.16056876852056207, 0.00045880678110682253, 0.006167241173123729]","Time(nanoseconds=1715745206137493487, clock_type=ROS_TIME)"
19,-19,-304,306,"[-0.16711368320196543, 0.0004890800474753457, 0.0030836205865613082]","Time(nanoseconds=1715745206147650487, clock_type=ROS_TIME)"
19,-19,-304,306,"[-0.16711368320196543, 0.0004890800474753457, 0.0030836205865613082]","Time(nanoseconds=1715745206157596558, clock_type=ROS_TIME)"
19,-19,-304,306,"[-0.16711368320196543, 0.0004890800474753457, 0.0030836205865613082]","Time(nanoseconds=1715745206167537570, clock_type=ROS_TIME)"
19,-19,-304,306,"[-0.16711368320196543, 0.0004890800474753457, 0.0030836205865613082]","Time(nanoseconds=1715745206177528357, clock_type=ROS_TIME)"
19,-19,-304,306,"[-0.16711368320196543, 0.0004890800474753457, 0.0030836205865613082]","Time(nanoseconds=1715745206187445863, clock_type=ROS_TIME)"
20,-20,-299,312,"[-0.17191328730166122, 0.0005112804428122627, 0.006167241173123726]","Time(nanoseconds=1715745206197554750, clock_type=ROS_TIME)"
20,-20,-299,312,"[-0.17191328730166122, 0.0005112804428122627, 0.006167241173123726]","Time(nanoseconds=1715745206207630702, clock_type=ROS_TIME)"
20,-20,-299,312,"[-0.17191328730166122, 0.0005112804428122627, 0.006167241173123726]","Time(nanoseconds=1715745206217605549, clock_type=ROS_TIME)"
20,-20,-299,312,"[-0.17191328730166122, 0.0005112804428122627, 0.006167241173123726]","Time(nanoseconds=1715745206227593301, clock_type=ROS_TIME)"
20,-20,-299,312,"[-0.17191328730166122, 0.0005112804428122627, 0.006167241173123726]","Time(nanoseconds=1715745206237596102, clock_type=ROS_TIME)"
20,-20,-299,312,"[-0.17191328730166122, 0.0005112804428122627, 0.006167241173123726]","Time(nanoseconds=1715745206247638159, clock_type=ROS_TIME)"
19,-19,-293,319,"[-0.17758543881997704, 0.0005550082170351862, 0.009250861759686146]","Time(nanoseconds=1715745206257572718, clock_type=ROS_TIME)"
19,-19,-293,319,"[-0.17758543881997704, 0.0005550082170351862, 0.009250861759686146]","Time(nanoseconds=1715745206267545340, clock_type=ROS_TIME)"
19,-19,-293,319,"[-0.17758543881997704, 0.0005550082170351862, 0.009250861759686146]","Time(nanoseconds=1715745206277544935, clock_type=ROS_TIME)"
19,-19,-293,319,"[-0.17758543881997704, 0.0005550082170351862, 0.009250861759686146]","Time(nanoseconds=1715745206288103692, clock_type=ROS_TIME)"
19,-19,-293,319,"[-0.17758543881997704, 0.0005550082170351862, 0.009250861759686146]","Time(nanoseconds=1715745206297557751, clock_type=ROS_TIME)"
19,-19,-286,324,"[-0.18282132700123535, 0.0005872996116051494, 0.003083620586561307]","Time(nanoseconds=1715745206307665255, clock_type=ROS_TIME)"
19,-19,-286,324,"[-0.18282132700123535, 0.0005872996116051494, 0.003083620586561307]","Time(nanoseconds=1715745206317593962, clock_type=ROS_TIME)"
19,-19,-286,324,"[-0.18282132700123535, 0.0005872996116051494, 0.003083620586561307]","Time(nanoseconds=1715745206327608907, clock_type=ROS_TIME)"
19,-19,-286,324,"[-0.18282132700123535, 0.0005872996116051494, 0.003083620586561307]","Time(nanoseconds=1715745206337555779, clock_type=ROS_TIME)"
19,-19,-286,324,"[-0.18282132700123535, 0.0005872996116051494, 0.003083620586561307]","Time(nanoseconds=1715745206348173871, clock_type=ROS_TIME)"
19,-20,-279,330,"[-0.18849364032815824, 0.0005960452496092925, 6.283185307179585]","Time(nanoseconds=1715745206357286620, clock_type=ROS_TIME)"
19,-20,-279,330,"[-0.18849364032815824, 0.0005960452496092925, 6.283185307179585]","Time(nanoseconds=1715745206367584081, clock_type=ROS_TIME)"
19,-20,-279,330,"[-0.18849364032815824, 0.0005960452496092925, 6.283185307179585]","Time(nanoseconds=1715745206377606039, clock_type=ROS_TIME)"
19,-20,-279,330,"[-0.18849364032815824, 0.0005960452496092925, 6.283185307179585]","Time(nanoseconds=1715745206387766846, clock_type=ROS_TIME)"
19,-20,-279,330,"[-0.18849364032815824, 0.0005960452496092925, 6.283185307179585]","Time(nanoseconds=1715745206397602413, clock_type=ROS_TIME)"
20,-19,-273,334,"[-0.19285694271336043, 0.0005825904379028585, 6.277018066006461]","Time(nanoseconds=1715745206407623299, clock_type=ROS_TIME)"
20,-19,-273,334,"[-0.19285694271336043, 0.0005825904379028585, 6.277018066006461]","Time(nanoseconds=1715745206417564190, clock_type=ROS_TIME)"
20,-19,-273,334,"[-0.19285694271336043, 0.0005825904379028585, 6.277018066006461]","Time(nanoseconds=1715745206427546662, clock_type=ROS_TIME)"
20,-19,-273,334,"[-0.19285694271336043, 0.0005825904379028585, 6.277018066006461]","Time(nanoseconds=1715745206437474117, clock_type=ROS_TIME)"
20,-19,-273,334,"[-0.19285694271336043, 0.0005825904379028585, 6.277018066006461]","Time(nanoseconds=1715745206447566742, clock_type=ROS_TIME)"
20,-19,-268,341,"[-0.19809290557560308, 0.0005664446638551424, 6.283185307179585]","Time(nanoseconds=1715745206457752046, clock_type=ROS_TIME)"
20,-19,-268,341,"[-0.19809290557560308, 0.0005664446638551424, 6.283185307179585]","Time(nanoseconds=1715745206467789945, clock_type=ROS_TIME)"
20,-19,-268,341,"[-0.19809290557560308, 0.0005664446638551424, 6.283185307179585]","Time(nanoseconds=1715745206477530609, clock_type=ROS_TIME)"
20,-19,-268,341,"[-0.19809290557560308, 0.0005664446638551424, 6.283185307179585]","Time(nanoseconds=1715745206487916601, clock_type=ROS_TIME)"
20,-19,-268,341,"[-0.19809290557560308, 0.0005664446638551424, 6.283185307179585]","Time(nanoseconds=1715745206498118217, clock_type=ROS_TIME)"
20,-19,-268,341,"[-0.19809290557560308, 0.0005664446638551424, 6.283185307179585]","Time(nanoseconds=1715745206507731584, clock_type=ROS_TIME)"
20,-20,-261,350,"[-0.2050741893919266, 0.000587972362585421, 0.0061672411731237275]","Time(nanoseconds=1715745206518441614, clock_type=ROS_TIME)"
20,-20,-261,350,"[-0.2050741893919266, 0.000587972362585421, 0.0061672411731237275]","Time(nanoseconds=1715745206527852319, clock_type=ROS_TIME)"
20,-20,-261,350,"[-0.2050741893919266, 0.000587972362585421, 0.0061672411731237275]","Time(nanoseconds=1715745206537579888, clock_type=ROS_TIME)"
20,-20,-261,350,"[-0.2050741893919266, 0.000587972362585421, 0.0061672411731237275]","Time(nanoseconds=1715745206548018892, clock_type=ROS_TIME)"
20,-20,-261,350,"[-0.2050741893919266, 0.000587972362585421, 0.0061672411731237275]","Time(nanoseconds=1715745206557525043, clock_type=ROS_TIME)"
20,-20,-261,350,"[-0.2050741893919266, 0.000587972362585421, 0.0061672411731237275]","Time(nanoseconds=1715745206567570296, clock_type=ROS_TIME)"
18,-20,-255,357,"[-0.2107463409102424, 0.0006317001368083445, 0.009250861759686148]","Time(nanoseconds=1715745206577733156, clock_type=ROS_TIME)"
18,-20,-255,357,"[-0.2107463409102424, 0.0006317001368083445, 0.009250861759686148]","Time(nanoseconds=1715745206587634351, clock_type=ROS_TIME)"
18,-20,-255,357,"[-0.2107463409102424, 0.0006317001368083445, 0.009250861759686148]","Time(nanoseconds=1715745206597563840, clock_type=ROS_TIME)"
18,-20,-255,357,"[-0.2107463409102424, 0.0006317001368083445, 0.009250861759686148]","Time(nanoseconds=1715745206607870489, clock_type=ROS_TIME)"
18,-20,-255,357,"[-0.2107463409102424, 0.0006317001368083445, 0.009250861759686148]","Time(nanoseconds=1715745206617663855, clock_type=ROS_TIME)"
