RPM_Left,RPM_Right,Pos_Left,Pos_Right,Pose,time_stamp
20,-20,-313,241,"[1.3582913986816472, 0.0020552123195035775, 0.003083620586564194]","Time(nanoseconds=1715745716115868481, clock_type=ROS_TIME)"
20,-20,-313,241,"[1.3582913986816472, 0.0020552123195035775, 0.003083620586564194]","Time(nanoseconds=1715745716125881577, clock_type=ROS_TIME)"
20,-20,-313,241,"[1.3582913986816472, 0.0020552123195035775, 0.003083620586564194]","Time(nanoseconds=1715745716135915980, clock_type=ROS_TIME)"
19,-19,-307,247,"[1.3635273615438899, 0.0020713580935512997, 0.003083620586564194]","Time(nanoseconds=1715745716145878318, clock_type=ROS_TIME)"
19,-19,-307,247,"[1.3635273615438899, 0.0020713580935512997, 0.003083620586564194]","Time(nanoseconds=1715745716155851746, clock_type=ROS_TIME)"
19,-19,-307,247,"[1.3635273615438899, 0.0020713580935512997, 0.003083620586564194]","Time(nanoseconds=1715745716165843515, clock_type=ROS_TIME)"
19,-19,-307,247,"[1.3635273615438899, 0.0020713580935512997, 0.003083620586564194]","Time(nanoseconds=1715745716176161079, clock_type=ROS_TIME)"
19,-19,-307,247,"[1.3635273615438899, 0.0020713580935512997, 0.003083620586564194]","Time(nanoseconds=1715745716185847689, clock_type=ROS_TIME)"
19,-19,-307,247,"[1.3635273615438899, 0.0020713580935512997, 0.003083620586564194]","Time(nanoseconds=1715745716195806151, clock_type=ROS_TIME)"
19,-19,-299,255,"[1.3705086453602133, 0.0020928857922815963, 0.003083620586564194]","Time(nanoseconds=1715745716205951516, clock_type=ROS_TIME)"
19,-19,-299,255,"[1.3705086453602133, 0.0020928857922815963, 0.003083620586564194]","Time(nanoseconds=1715745716215885916, clock_type=ROS_TIME)"
19,-19,-299,255,"[1.3705086453602133, 0.0020928857922815963, 0.003083620586564194]","Time(nanoseconds=1715745716225914930, clock_type=ROS_TIME)"
19,-19,-299,255,"[1.3705086453602133, 0.0020928857922815963, 0.003083620586564194]","Time(nanoseconds=1715745716235889289, clock_type=ROS_TIME)"
19,-19,-299,255,"[1.3705086453602133, 0.0020928857922815963, 0.003083620586564194]","Time(nanoseconds=1715745716245762202, clock_type=ROS_TIME)"
19,-20,-293,261,"[1.375744608222456, 0.0021090315663293184, 0.003083620586564194]","Time(nanoseconds=1715745716256227312, clock_type=ROS_TIME)"
19,-20,-293,261,"[1.375744608222456, 0.0021090315663293184, 0.003083620586564194]","Time(nanoseconds=1715745716265911458, clock_type=ROS_TIME)"
19,-20,-293,261,"[1.375744608222456, 0.0021090315663293184, 0.003083620586564194]","Time(nanoseconds=1715745716275928601, clock_type=ROS_TIME)"
19,-20,-293,261,"[1.375744608222456, 0.0021090315663293184, 0.003083620586564194]","Time(nanoseconds=1715745716285899053, clock_type=ROS_TIME)"
19,-20,-293,261,"[1.375744608222456, 0.0021090315663293184, 0.003083620586564194]","Time(nanoseconds=1715745716295825910, clock_type=ROS_TIME)"
19,-19,-286,266,"[1.380980595978439, 0.0021090315663293275, 6.280101686593025]","Time(nanoseconds=1715745716305918704, clock_type=ROS_TIME)"
19,-19,-286,266,"[1.380980595978439, 0.0021090315663293275, 6.280101686593025]","Time(nanoseconds=1715745716315909923, clock_type=ROS_TIME)"
19,-19,-286,266,"[1.380980595978439, 0.0021090315663293275, 6.280101686593025]","Time(nanoseconds=1715745716325911479, clock_type=ROS_TIME)"
19,-19,-286,266,"[1.380980595978439, 0.0021090315663293275, 6.280101686593025]","Time(nanoseconds=1715745716335882482, clock_type=ROS_TIME)"
19,-19,-286,266,"[1.380980595978439, 0.0021090315663293275, 6.280101686593025]","Time(nanoseconds=1715745716345840683, clock_type=ROS_TIME)"
20,-20,-280,272,"[1.3862165588406816, 0.0020928857922816206, 6.280101686593025]","Time(nanoseconds=1715745716356315660, clock_type=ROS_TIME)"
20,-20,-280,272,"[1.3862165588406816, 0.0020928857922816206, 6.280101686593025]","Time(nanoseconds=1715745716365921611, clock_type=ROS_TIME)"
20,-20,-280,272,"[1.3862165588406816, 0.0020928857922816206, 6.280101686593025]","Time(nanoseconds=1715745716375816071, clock_type=ROS_TIME)"
20,-20,-280,272,"[1.3862165588406816, 0.0020928857922816206, 6.280101686593025]","Time(nanoseconds=1715745716385886417, clock_type=ROS_TIME)"
20,-20,-280,272,"[1.3862165588406816, 0.0020928857922816206, 6.280101686593025]","Time(nanoseconds=1715745716395862619, clock_type=ROS_TIME)"
20,-20,-280,272,"[1.3862165588406816, 0.0020928857922816206, 6.280101686593025]","Time(nanoseconds=1715745716405896090, clock_type=ROS_TIME)"
19,-20,-273,279,"[1.3923251821799647, 0.002074049055892629, 6.280101686593025]","Time(nanoseconds=1715745716416482100, clock_type=ROS_TIME)"
19,-20,-273,279,"[1.3923251821799647, 0.002074049055892629, 6.280101686593025]","Time(nanoseconds=1715745716425865825, clock_type=ROS_TIME)"
19,-20,-273,279,"[1.3923251821799647, 0.002074049055892629, 6.280101686593025]","Time(nanoseconds=1715745716435859768, clock_type=ROS_TIME)"
19,-20,-273,279,"[1.3923251821799647, 0.002074049055892629, 6.280101686593025]","Time(nanoseconds=1715745716445850776, clock_type=ROS_TIME)"
19,-20,-273,279,"[1.3923251821799647, 0.002074049055892629, 6.280101686593025]","Time(nanoseconds=1715745716455830635, clock_type=ROS_TIME)"
19,-20,-273,279,"[1.3923251821799647, 0.002074049055892629, 6.280101686593025]","Time(nanoseconds=1715745716465849871, clock_type=ROS_TIME)"
20,-19,-266,286,"[1.3984338055192478, 0.002055212319503638, 6.280101686593025]","Time(nanoseconds=1715745716476532519, clock_type=ROS_TIME)"
20,-19,-266,286,"[1.3984338055192478, 0.002055212319503638, 6.280101686593025]","Time(nanoseconds=1715745716485888986, clock_type=ROS_TIME)"
20,-19,-266,286,"[1.3984338055192478, 0.002055212319503638, 6.280101686593025]","Time(nanoseconds=1715745716495893227, clock_type=ROS_TIME)"
20,-19,-266,286,"[1.3984338055192478, 0.002055212319503638, 6.280101686593025]","Time(nanoseconds=1715745716505916771, clock_type=ROS_TIME)"
20,-19,-266,286,"[1.3984338055192478, 0.002055212319503638, 6.280101686593025]","Time(nanoseconds=1715745716515843097, clock_type=ROS_TIME)"
20,-19,-266,286,"[1.3984338055192478, 0.002055212319503638, 6.280101686593025]","Time(nanoseconds=1715745716526026889, clock_type=ROS_TIME)"
19,-20,-259,293,"[1.4045424288585309, 0.0020363755831146464, 6.280101686593025]","Time(nanoseconds=1715745716535728976, clock_type=ROS_TIME)"
19,-20,-259,293,"[1.4045424288585309, 0.0020363755831146464, 6.280101686593025]","Time(nanoseconds=1715745716545907800, clock_type=ROS_TIME)"
19,-20,-259,293,"[1.4045424288585309, 0.0020363755831146464, 6.280101686593025]","Time(nanoseconds=1715745716556083929, clock_type=ROS_TIME)"
19,-20,-259,293,"[1.4045424288585309, 0.0020363755831146464, 6.280101686593025]","Time(nanoseconds=1715745716565913968, clock_type=ROS_TIME)"
19,-20,-259,293,"[1.4045424288585309, 0.0020363755831146464, 6.280101686593025]","Time(nanoseconds=1715745716576375462, clock_type=ROS_TIME)"
19,-20,-259,293,"[1.4045424288585309, 0.0020363755831146464, 6.280101686593025]","Time(nanoseconds=1715745716585871080, clock_type=ROS_TIME)"
19,-20,-254,300,"[1.4097784166145138, 0.002036375583114654, 0.00308362058656364]","Time(nanoseconds=1715745716595616151, clock_type=ROS_TIME)"
19,-20,-254,300,"[1.4097784166145138, 0.002036375583114654, 0.00308362058656364]","Time(nanoseconds=1715745716605873331, clock_type=ROS_TIME)"
19,-20,-254,300,"[1.4097784166145138, 0.002036375583114654, 0.00308362058656364]","Time(nanoseconds=1715745716615886798, clock_type=ROS_TIME)"
19,-20,-254,300,"[1.4097784166145138, 0.002036375583114654, 0.00308362058656364]","Time(nanoseconds=1715745716625911675, clock_type=ROS_TIME)"
19,-20,-254,300,"[1.4097784166145138, 0.002036375583114654, 0.00308362058656364]","Time(nanoseconds=1715745716635876167, clock_type=ROS_TIME)"
19,-20,-248,306,"[1.4150143794767565, 0.0020525213571623738, 0.00308362058656364]","Time(nanoseconds=1715745716645905050, clock_type=ROS_TIME)"
19,-20,-248,306,"[1.4150143794767565, 0.0020525213571623738, 0.00308362058656364]","Time(nanoseconds=1715745716655880191, clock_type=ROS_TIME)"
19,-20,-248,306,"[1.4150143794767565, 0.0020525213571623738, 0.00308362058656364]","Time(nanoseconds=1715745716665926474, clock_type=ROS_TIME)"
19,-20,-248,306,"[1.4150143794767565, 0.0020525213571623738, 0.00308362058656364]","Time(nanoseconds=1715745716675897658, clock_type=ROS_TIME)"
19,-21,-242,312,"[1.4202503423389992, 0.0020686671312100933, 0.00308362058656364]","Time(nanoseconds=1715745716685730872, clock_type=ROS_TIME)"
19,-21,-242,312,"[1.4202503423389992, 0.0020686671312100933, 0.00308362058656364]","Time(nanoseconds=1715745716695910277, clock_type=ROS_TIME)"
19,-21,-242,312,"[1.4202503423389992, 0.0020686671312100933, 0.00308362058656364]","Time(nanoseconds=1715745716705886920, clock_type=ROS_TIME)"
19,-21,-242,312,"[1.4202503423389992, 0.0020686671312100933, 0.00308362058656364]","Time(nanoseconds=1715745716715866428, clock_type=ROS_TIME)"
19,-21,-242,312,"[1.4202503423389992, 0.0020686671312100933, 0.00308362058656364]","Time(nanoseconds=1715745716725797211, clock_type=ROS_TIME)"
18,-21,-238,316,"[1.423740984247161, 0.0020794309805752397, 0.00308362058656364]","Time(nanoseconds=1715745716735929073, clock_type=ROS_TIME)"
18,-21,-238,316,"[1.423740984247161, 0.0020794309805752397, 0.00308362058656364]","Time(nanoseconds=1715745716745869674, clock_type=ROS_TIME)"
18,-21,-238,316,"[1.423740984247161, 0.0020794309805752397, 0.00308362058656364]","Time(nanoseconds=1715745716755846407, clock_type=ROS_TIME)"
18,-21,-238,316,"[1.423740984247161, 0.0020794309805752397, 0.00308362058656364]","Time(nanoseconds=1715745716765854435, clock_type=ROS_TIME)"
18,-21,-238,316,"[1.423740984247161, 0.0020794309805752397, 0.00308362058656364]","Time(nanoseconds=1715745716775849119, clock_type=ROS_TIME)"
19,-20,-231,321,"[1.4289769720031438, 0.002079430980575246, 6.280101686593025]","Time(nanoseconds=1715745716785816566, clock_type=ROS_TIME)"
19,-20,-231,321,"[1.4289769720031438, 0.002079430980575246, 6.280101686593025]","Time(nanoseconds=1715745716795854896, clock_type=ROS_TIME)"
19,-20,-231,321,"[1.4289769720031438, 0.002079430980575246, 6.280101686593025]","Time(nanoseconds=1715745716805840865, clock_type=ROS_TIME)"
19,-20,-231,321,"[1.4289769720031438, 0.002079430980575246, 6.280101686593025]","Time(nanoseconds=1715745716816578548, clock_type=ROS_TIME)"
19,-20,-231,321,"[1.4289769720031438, 0.002079430980575246, 6.280101686593025]","Time(nanoseconds=1715745716825786137, clock_type=ROS_TIME)"
19,-20,-225,328,"[1.4346492853300667, 0.002070685342571102, 1.7763568394002505e-15]","Time(nanoseconds=1715745716836295394, clock_type=ROS_TIME)"
19,-20,-225,328,"[1.4346492853300667, 0.002070685342571102, 1.7763568394002505e-15]","Time(nanoseconds=1715745716845927740, clock_type=ROS_TIME)"
19,-20,-225,328,"[1.4346492853300667, 0.002070685342571102, 1.7763568394002505e-15]","Time(nanoseconds=1715745716855980615, clock_type=ROS_TIME)"
19,-20,-225,328,"[1.4346492853300667, 0.002070685342571102, 1.7763568394002505e-15]","Time(nanoseconds=1715745716865844963, clock_type=ROS_TIME)"
19,-20,-225,328,"[1.4346492853300667, 0.002070685342571102, 1.7763568394002505e-15]","Time(nanoseconds=1715745716875977987, clock_type=ROS_TIME)"
19,-20,-225,328,"[1.4346492853300667, 0.002070685342571102, 1.7763568394002505e-15]","Time(nanoseconds=1715745716885835113, clock_type=ROS_TIME)"
19,-19,-220,334,"[1.4394489350682322, 0.002078085497805391, 0.0030836205865641944]","Time(nanoseconds=1715745716895763102, clock_type=ROS_TIME)"
19,-19,-220,334,"[1.4394489350682322, 0.002078085497805391, 0.0030836205865641944]","Time(nanoseconds=1715745716905908357, clock_type=ROS_TIME)"
19,-19,-220,334,"[1.4394489350682322, 0.002078085497805391, 0.0030836205865641944]","Time(nanoseconds=1715745716915881925, clock_type=ROS_TIME)"
19,-19,-220,334,"[1.4394489350682322, 0.002078085497805391, 0.0030836205865641944]","Time(nanoseconds=1715745716925918662, clock_type=ROS_TIME)"
19,-19,-220,334,"[1.4394489350682322, 0.002078085497805391, 0.0030836205865641944]","Time(nanoseconds=1715745716936387579, clock_type=ROS_TIME)"
19,-19,-220,334,"[1.4394489350682322, 0.002078085497805391, 0.0030836205865641944]","Time(nanoseconds=1715745716946422333, clock_type=ROS_TIME)"
19,-19,-220,334,"[1.4394489350682322, 0.002078085497805391, 0.0030836205865641944]","Time(nanoseconds=1715745716955927027, clock_type=ROS_TIME)"
20,-19,-211,343,"[1.4473028793615963, 0.0021023041588769747, 0.0030836205865641944]","Time(nanoseconds=1715745716965869501, clock_type=ROS_TIME)"
20,-19,-211,343,"[1.4473028793615963, 0.0021023041588769747, 0.0030836205865641944]","Time(nanoseconds=1715745716975973635, clock_type=ROS_TIME)"
20,-19,-211,343,"[1.4473028793615963, 0.0021023041588769747, 0.0030836205865641944]","Time(nanoseconds=1715745716985998171, clock_type=ROS_TIME)"
20,-19,-211,343,"[1.4473028793615963, 0.0021023041588769747, 0.0030836205865641944]","Time(nanoseconds=1715745716995901497, clock_type=ROS_TIME)"
20,-19,-211,343,"[1.4473028793615963, 0.0021023041588769747, 0.0030836205865641944]","Time(nanoseconds=1715745717005940088, clock_type=ROS_TIME)"
20,-20,-204,350,"[1.4534115027008794, 0.0021211408952659843, 0.0030836205865641944]","Time(nanoseconds=1715745717016218981, clock_type=ROS_TIME)"
20,-20,-204,350,"[1.4534115027008794, 0.0021211408952659843, 0.0030836205865641944]","Time(nanoseconds=1715745717025941849, clock_type=ROS_TIME)"
20,-20,-204,350,"[1.4534115027008794, 0.0021211408952659843, 0.0030836205865641944]","Time(nanoseconds=1715745717036236379, clock_type=ROS_TIME)"
20,-20,-204,350,"[1.4534115027008794, 0.0021211408952659843, 0.0030836205865641944]","Time(nanoseconds=1715745717045880750, clock_type=ROS_TIME)"
20,-20,-204,350,"[1.4534115027008794, 0.0021211408952659843, 0.0030836205865641944]","Time(nanoseconds=1715745717056414786, clock_type=ROS_TIME)"
19,-20,-199,354,"[1.4573384888502876, 0.0021271955677304023, 1.7746221159242737e-15]","Time(nanoseconds=1715745717065912874, clock_type=ROS_TIME)"
19,-20,-199,354,"[1.4573384888502876, 0.0021271955677304023, 1.7746221159242737e-15]","Time(nanoseconds=1715745717075883983, clock_type=ROS_TIME)"
19,-20,-199,354,"[1.4573384888502876, 0.0021271955677304023, 1.7746221159242737e-15]","Time(nanoseconds=1715745717085888750, clock_type=ROS_TIME)"
19,-20,-199,354,"[1.4573384888502876, 0.0021271955677304023, 1.7746221159242737e-15]","Time(nanoseconds=1715745717095902863, clock_type=ROS_TIME)"
19,-20,-199,354,"[1.4573384888502876, 0.0021271955677304023, 1.7746221159242737e-15]","Time(nanoseconds=1715745717105842357, clock_type=ROS_TIME)"
19,-20,-199,354,"[1.4573384888502876, 0.0021271955677304023, 1.7746221159242737e-15]","Time(nanoseconds=1715745717115787281, clock_type=ROS_TIME)"
19,-20,-192,0,"[1.4630108021772106, 0.002118449929726263, 6.280101686593025]","Time(nanoseconds=1715745717125957985, clock_type=ROS_TIME)"
19,-20,-192,0,"[1.4630108021772106, 0.002118449929726263, 6.280101686593025]","Time(nanoseconds=1715745717135920049, clock_type=ROS_TIME)"
19,-20,-192,0,"[1.4630108021772106, 0.002118449929726263, 6.280101686593025]","Time(nanoseconds=1715745717145898500, clock_type=ROS_TIME)"
19,-20,-192,0,"[1.4630108021772106, 0.002118449929726263, 6.280101686593025]","Time(nanoseconds=1715745717155782147, clock_type=ROS_TIME)"
19,-20,-192,0,"[1.4630108021772106, 0.002118449929726263, 6.280101686593025]","Time(nanoseconds=1715745717165948495, clock_type=ROS_TIME)"
19,-20,-187,5,"[1.4673741045624127, 0.002104995118019841, 6.280101686593025]","Time(nanoseconds=1715745717176260945, clock_type=ROS_TIME)"
19,-20,-187,5,"[1.4673741045624127, 0.002104995118019841, 6.280101686593025]","Time(nanoseconds=1715745717185920504, clock_type=ROS_TIME)"
19,-20,-187,5,"[1.4673741045624127, 0.002104995118019841, 6.280101686593025]","Time(nanoseconds=1715745717196217759, clock_type=ROS_TIME)"
19,-20,-187,5,"[1.4673741045624127, 0.002104995118019841, 6.280101686593025]","Time(nanoseconds=1715745717205912568, clock_type=ROS_TIME)"
19,-20,-187,5,"[1.4673741045624127, 0.002104995118019841, 6.280101686593025]","Time(nanoseconds=1715745717215878147, clock_type=ROS_TIME)"
19,-19,-180,11,"[1.4730463639529623, 0.002078758287167123, 6.2770180660064625]","Time(nanoseconds=1715745717225642236, clock_type=ROS_TIME)"
19,-19,-180,11,"[1.4730463639529623, 0.002078758287167123, 6.2770180660064625]","Time(nanoseconds=1715745717236271117, clock_type=ROS_TIME)"
19,-19,-180,11,"[1.4730463639529623, 0.002078758287167123, 6.2770180660064625]","Time(nanoseconds=1715745717245896636, clock_type=ROS_TIME)"
19,-19,-180,11,"[1.4730463639529623, 0.002078758287167123, 6.2770180660064625]","Time(nanoseconds=1715745717256219024, clock_type=ROS_TIME)"
19,-19,-180,11,"[1.4730463639529623, 0.002078758287167123, 6.2770180660064625]","Time(nanoseconds=1715745717265897475, clock_type=ROS_TIME)"
19,-19,-180,11,"[1.4730463639529623, 0.002078758287167123, 6.2770180660064625]","Time(nanoseconds=1715745717275930922, clock_type=ROS_TIME)"
20,-20,-173,19,"[1.4795912786343657, 0.0020484850207985964, 6.280101686593025]","Time(nanoseconds=1715745717285738226, clock_type=ROS_TIME)"
20,-20,-173,19,"[1.4795912786343657, 0.0020484850207985964, 6.280101686593025]","Time(nanoseconds=1715745717295932352, clock_type=ROS_TIME)"
20,-20,-173,19,"[1.4795912786343657, 0.0020484850207985964, 6.280101686593025]","Time(nanoseconds=1715745717305898051, clock_type=ROS_TIME)"
20,-20,-173,19,"[1.4795912786343657, 0.0020484850207985964, 6.280101686593025]","Time(nanoseconds=1715745717315900805, clock_type=ROS_TIME)"
20,-20,-173,19,"[1.4795912786343657, 0.0020484850207985964, 6.280101686593025]","Time(nanoseconds=1715745717325795281, clock_type=ROS_TIME)"
19,-21,-168,25,"[1.4843909283725312, 0.0020410848655643206, 1.7763568394002505e-15]","Time(nanoseconds=1715745717335929993, clock_type=ROS_TIME)"
19,-21,-168,25,"[1.4843909283725312, 0.0020410848655643206, 1.7763568394002505e-15]","Time(nanoseconds=1715745717345880657, clock_type=ROS_TIME)"
19,-21,-168,25,"[1.4843909283725312, 0.0020410848655643206, 1.7763568394002505e-15]","Time(nanoseconds=1715745717355937915, clock_type=ROS_TIME)"
19,-21,-168,25,"[1.4843909283725312, 0.0020410848655643206, 1.7763568394002505e-15]","Time(nanoseconds=1715745717365849861, clock_type=ROS_TIME)"
19,-20,-162,29,"[1.4887542307577333, 0.0020276300538579007, 6.277018066006463]","Time(nanoseconds=1715745717375651366, clock_type=ROS_TIME)"
19,-20,-162,29,"[1.4887542307577333, 0.0020276300538579007, 6.277018066006463]","Time(nanoseconds=1715745717385906828, clock_type=ROS_TIME)"
19,-20,-162,29,"[1.4887542307577333, 0.0020276300538579007, 6.277018066006463]","Time(nanoseconds=1715745717395834682, clock_type=ROS_TIME)"
19,-20,-162,29,"[1.4887542307577333, 0.0020276300538579007, 6.277018066006463]","Time(nanoseconds=1715745717405932670, clock_type=ROS_TIME)"
19,-20,-162,29,"[1.4887542307577333, 0.0020276300538579007, 6.277018066006463]","Time(nanoseconds=1715745717416487332, clock_type=ROS_TIME)"
19,-20,-162,29,"[1.4887542307577333, 0.0020276300538579007, 6.277018066006463]","Time(nanoseconds=1715745717425848983, clock_type=ROS_TIME)"
19,-20,-156,36,"[1.4944264901482829, 0.0020013932230051826, 6.280101686593026]","Time(nanoseconds=1715745717435871010, clock_type=ROS_TIME)"
19,-20,-156,36,"[1.4944264901482829, 0.0020013932230051826, 6.280101686593026]","Time(nanoseconds=1715745717445905509, clock_type=ROS_TIME)"
19,-20,-156,36,"[1.4944264901482829, 0.0020013932230051826, 6.280101686593026]","Time(nanoseconds=1715745717455938976, clock_type=ROS_TIME)"
19,-20,-156,36,"[1.4944264901482829, 0.0020013932230051826, 6.280101686593026]","Time(nanoseconds=1715745717465897924, clock_type=ROS_TIME)"
19,-20,-156,36,"[1.4944264901482829, 0.0020013932230051826, 6.280101686593026]","Time(nanoseconds=1715745717475993819, clock_type=ROS_TIME)"
19,-20,-156,36,"[1.4944264901482829, 0.0020013932230051826, 6.280101686593026]","Time(nanoseconds=1715745717485937540, clock_type=ROS_TIME)"
18,-21,-151,43,"[1.4996624779042658, 0.0020013932230051952, 0.0030836205865645283]","Time(nanoseconds=1715745717495827879, clock_type=ROS_TIME)"
18,-21,-151,43,"[1.4996624779042658, 0.0020013932230051952, 0.0030836205865645283]","Time(nanoseconds=1715745717506037752, clock_type=ROS_TIME)"
18,-21,-151,43,"[1.4996624779042658, 0.0020013932230051952, 0.0030836205865645283]","Time(nanoseconds=1715745717515983026, clock_type=ROS_TIME)"
18,-21,-151,43,"[1.4996624779042658, 0.0020013932230051952, 0.0030836205865645283]","Time(nanoseconds=1715745717525867274, clock_type=ROS_TIME)"
18,-21,-151,43,"[1.4996624779042658, 0.0020013932230051952, 0.0030836205865645283]","Time(nanoseconds=1715745717535876008, clock_type=ROS_TIME)"
18,-21,-151,43,"[1.4996624779042658, 0.0020013932230051952, 0.0030836205865645283]","Time(nanoseconds=1715745717545815993, clock_type=ROS_TIME)"
19,-20,-141,50,"[1.5070801184087035, 0.001989956619461323, 6.277018066006463]","Time(nanoseconds=1715745717555662214, clock_type=ROS_TIME)"
19,-20,-141,50,"[1.5070801184087035, 0.001989956619461323, 6.277018066006463]","Time(nanoseconds=1715745717565921994, clock_type=ROS_TIME)"
19,-20,-141,50,"[1.5070801184087035, 0.001989956619461323, 6.277018066006463]","Time(nanoseconds=1715745717575943090, clock_type=ROS_TIME)"
19,-20,-141,50,"[1.5070801184087035, 0.001989956619461323, 6.277018066006463]","Time(nanoseconds=1715745717585869821, clock_type=ROS_TIME)"
19,-20,-141,50,"[1.5070801184087035, 0.001989956619461323, 6.277018066006463]","Time(nanoseconds=1715745717595947635, clock_type=ROS_TIME)"
19,-20,-136,56,"[1.5118797225083993, 0.001967756224124408, 6.280101686593026]","Time(nanoseconds=1715745717605916550, clock_type=ROS_TIME)"
19,-20,-136,56,"[1.5118797225083993, 0.001967756224124408, 6.280101686593026]","Time(nanoseconds=1715745717615880436, clock_type=ROS_TIME)"
19,-20,-136,56,"[1.5118797225083993, 0.001967756224124408, 6.280101686593026]","Time(nanoseconds=1715745717625885274, clock_type=ROS_TIME)"
19,-20,-136,56,"[1.5118797225083993, 0.001967756224124408, 6.280101686593026]","Time(nanoseconds=1715745717636225473, clock_type=ROS_TIME)"
19,-20,-136,56,"[1.5118797225083993, 0.001967756224124408, 6.280101686593026]","Time(nanoseconds=1715745717645679795, clock_type=ROS_TIME)"
18,-20,-131,62,"[1.5166793722465648, 0.0019603560688901366, 2.6645352591003757e-15]","Time(nanoseconds=1715745717656300611, clock_type=ROS_TIME)"
18,-20,-131,62,"[1.5166793722465648, 0.0019603560688901366, 2.6645352591003757e-15]","Time(nanoseconds=1715745717665811952, clock_type=ROS_TIME)"
18,-20,-131,62,"[1.5166793722465648, 0.0019603560688901366, 2.6645352591003757e-15]","Time(nanoseconds=1715745717675909500, clock_type=ROS_TIME)"
18,-20,-131,62,"[1.5166793722465648, 0.0019603560688901366, 2.6645352591003757e-15]","Time(nanoseconds=1715745717685852720, clock_type=ROS_TIME)"
18,-20,-131,62,"[1.5166793722465648, 0.0019603560688901366, 2.6645352591003757e-15]","Time(nanoseconds=1715745717696396583, clock_type=ROS_TIME)"
19,-20,-125,69,"[1.5223516855734878, 0.001969101706894301, 0.0030836205865650856]","Time(nanoseconds=1715745717705590553, clock_type=ROS_TIME)"
19,-20,-125,69,"[1.5223516855734878, 0.001969101706894301, 0.0030836205865650856]","Time(nanoseconds=1715745717715851114, clock_type=ROS_TIME)"
19,-20,-125,69,"[1.5223516855734878, 0.001969101706894301, 0.0030836205865650856]","Time(nanoseconds=1715745717725900629, clock_type=ROS_TIME)"
19,-20,-125,69,"[1.5223516855734878, 0.001969101706894301, 0.0030836205865650856]","Time(nanoseconds=1715745717735898684, clock_type=ROS_TIME)"
19,-20,-125,69,"[1.5223516855734878, 0.001969101706894301, 0.0030836205865650856]","Time(nanoseconds=1715745717745828151, clock_type=ROS_TIME)"
19,-20,-118,74,"[1.5275876733294707, 0.001969101706894315, 6.280101686593026]","Time(nanoseconds=1715745717756007461, clock_type=ROS_TIME)"
19,-20,-118,74,"[1.5275876733294707, 0.001969101706894315, 6.280101686593026]","Time(nanoseconds=1715745717765874229, clock_type=ROS_TIME)"
19,-20,-118,74,"[1.5275876733294707, 0.001969101706894315, 6.280101686593026]","Time(nanoseconds=1715745717776213587, clock_type=ROS_TIME)"
19,-20,-118,74,"[1.5275876733294707, 0.001969101706894315, 6.280101686593026]","Time(nanoseconds=1715745717785892959, clock_type=ROS_TIME)"
19,-20,-115,79,"[1.5310783318334593, 0.001969101706894323, 0.0030836205865645283]","Time(nanoseconds=1715745717795631544, clock_type=ROS_TIME)"
19,-20,-115,79,"[1.5310783318334593, 0.001969101706894323, 0.0030836205865645283]","Time(nanoseconds=1715745717805934860, clock_type=ROS_TIME)"
19,-20,-115,79,"[1.5310783318334593, 0.001969101706894323, 0.0030836205865645283]","Time(nanoseconds=1715745717815916286, clock_type=ROS_TIME)"
19,-20,-115,79,"[1.5310783318334593, 0.001969101706894323, 0.0030836205865645283]","Time(nanoseconds=1715745717825843699, clock_type=ROS_TIME)"
19,-20,-115,79,"[1.5310783318334593, 0.001969101706894323, 0.0030836205865645283]","Time(nanoseconds=1715745717836376773, clock_type=ROS_TIME)"
18,-20,-108,84,"[1.5363143195894422, 0.001969101706894334, 6.280101686593026]","Time(nanoseconds=1715745717845914550, clock_type=ROS_TIME)"
18,-20,-108,84,"[1.5363143195894422, 0.001969101706894334, 6.280101686593026]","Time(nanoseconds=1715745717855836704, clock_type=ROS_TIME)"
18,-20,-108,84,"[1.5363143195894422, 0.001969101706894334, 6.280101686593026]","Time(nanoseconds=1715745717865935734, clock_type=ROS_TIME)"
18,-20,-108,84,"[1.5363143195894422, 0.001969101706894334, 6.280101686593026]","Time(nanoseconds=1715745717875897687, clock_type=ROS_TIME)"
18,-20,-108,84,"[1.5363143195894422, 0.001969101706894334, 6.280101686593026]","Time(nanoseconds=1715745717885857907, clock_type=ROS_TIME)"
19,-20,-103,90,"[1.5411139693276077, 0.0019617015516600624, 2.6645352591003757e-15]","Time(nanoseconds=1715745717895949274, clock_type=ROS_TIME)"
19,-20,-103,90,"[1.5411139693276077, 0.0019617015516600624, 2.6645352591003757e-15]","Time(nanoseconds=1715745717905830507, clock_type=ROS_TIME)"
19,-20,-103,90,"[1.5411139693276077, 0.0019617015516600624, 2.6645352591003757e-15]","Time(nanoseconds=1715745717915831057, clock_type=ROS_TIME)"
19,-20,-103,90,"[1.5411139693276077, 0.0019617015516600624, 2.6645352591003757e-15]","Time(nanoseconds=1715745717925872688, clock_type=ROS_TIME)"
20,-20,-97,96,"[1.5463499570835906, 0.0019617015516600763, 2.6645352591003757e-15]","Time(nanoseconds=1715745717935772614, clock_type=ROS_TIME)"
20,-20,-97,96,"[1.5463499570835906, 0.0019617015516600763, 2.6645352591003757e-15]","Time(nanoseconds=1715745717945848584, clock_type=ROS_TIME)"
