RPM_Left,RPM_Right,Pos_Left,Pos_Right,Pose,time_stamp
19,-20,-125,200,"[1.1244222037013492, 0.0016515745666984684, 0.0030836205865618638]","Time(nanoseconds=1715741124543349678, clock_type=ROS_TIME)"
19,-20,-125,200,"[1.1244222037013492, 0.0016515745666984684, 0.0030836205865618638]","Time(nanoseconds=1715741124553414793, clock_type=ROS_TIME)"
19,-20,-125,200,"[1.1244222037013492, 0.0016515745666984684, 0.0030836205865618638]","Time(nanoseconds=1715741124563331412, clock_type=ROS_TIME)"
19,-20,-125,200,"[1.1244222037013492, 0.0016515745666984684, 0.0030836205865618638]","Time(nanoseconds=1715741124573381216, clock_type=ROS_TIME)"
19,-20,-125,200,"[1.1244222037013492, 0.0016515745666984684, 0.0030836205865618638]","Time(nanoseconds=1715741124583310019, clock_type=ROS_TIME)"
20,-20,-118,206,"[1.1300945170282721, 0.0016603202047026145, 6.283185307179585]","Time(nanoseconds=1715741124593373650, clock_type=ROS_TIME)"
20,-20,-118,206,"[1.1300945170282721, 0.0016603202047026145, 6.283185307179585]","Time(nanoseconds=1715741124603361414, clock_type=ROS_TIME)"
20,-20,-118,206,"[1.1300945170282721, 0.0016603202047026145, 6.283185307179585]","Time(nanoseconds=1715741124613359887, clock_type=ROS_TIME)"
20,-20,-118,206,"[1.1300945170282721, 0.0016603202047026145, 6.283185307179585]","Time(nanoseconds=1715741124623357839, clock_type=ROS_TIME)"
20,-20,-118,206,"[1.1300945170282721, 0.0016603202047026145, 6.283185307179585]","Time(nanoseconds=1715741124633395589, clock_type=ROS_TIME)"
20,-20,-118,206,"[1.1300945170282721, 0.0016603202047026145, 6.283185307179585]","Time(nanoseconds=1715741124643232721, clock_type=ROS_TIME)"
18,-19,-114,213,"[1.134894121127968, 0.0016825206000395316, 0.00925086175968648]","Time(nanoseconds=1715741124653441208, clock_type=ROS_TIME)"
18,-19,-114,213,"[1.134894121127968, 0.0016825206000395316, 0.00925086175968648]","Time(nanoseconds=1715741124663412267, clock_type=ROS_TIME)"
18,-19,-114,213,"[1.134894121127968, 0.0016825206000395316, 0.00925086175968648]","Time(nanoseconds=1715741124673316633, clock_type=ROS_TIME)"
18,-19,-114,213,"[1.134894121127968, 0.0016825206000395316, 0.00925086175968648]","Time(nanoseconds=1715741124683443357, clock_type=ROS_TIME)"
18,-19,-114,213,"[1.134894121127968, 0.0016825206000395316, 0.00925086175968648]","Time(nanoseconds=1715741124693441349, clock_type=ROS_TIME)"
18,-19,-114,213,"[1.134894121127968, 0.0016825206000395316, 0.00925086175968648]","Time(nanoseconds=1715741124703389033, clock_type=ROS_TIME)"
18,-21,-105,220,"[1.1418753053696458, 0.001725575792799485, 0.0030836205865616374]","Time(nanoseconds=1715741124713341199, clock_type=ROS_TIME)"
18,-21,-105,220,"[1.1418753053696458, 0.001725575792799485, 0.0030836205865616374]","Time(nanoseconds=1715741124723839639, clock_type=ROS_TIME)"
18,-21,-105,220,"[1.1418753053696458, 0.001725575792799485, 0.0030836205865616374]","Time(nanoseconds=1715741124733406884, clock_type=ROS_TIME)"
18,-21,-105,220,"[1.1418753053696458, 0.001725575792799485, 0.0030836205865616374]","Time(nanoseconds=1715741124743298635, clock_type=ROS_TIME)"
18,-21,-105,220,"[1.1418753053696458, 0.001725575792799485, 0.0030836205865616374]","Time(nanoseconds=1715741124753279019, clock_type=ROS_TIME)"
20,-20,-98,225,"[1.1471112931256287, 0.0017255757927994808, 6.280101686593023]","Time(nanoseconds=1715741124763200883, clock_type=ROS_TIME)"
20,-20,-98,225,"[1.1471112931256287, 0.0017255757927994808, 6.280101686593023]","Time(nanoseconds=1715741124773452829, clock_type=ROS_TIME)"
20,-20,-98,225,"[1.1471112931256287, 0.0017255757927994808, 6.280101686593023]","Time(nanoseconds=1715741124783426073, clock_type=ROS_TIME)"
20,-20,-98,225,"[1.1471112931256287, 0.0017255757927994808, 6.280101686593023]","Time(nanoseconds=1715741124793357052, clock_type=ROS_TIME)"
20,-20,-98,225,"[1.1471112931256287, 0.0017255757927994808, 6.280101686593023]","Time(nanoseconds=1715741124803285544, clock_type=ROS_TIME)"
19,-19,-93,231,"[1.1519109428637941, 0.0017181756375651922, 6.283185307179585]","Time(nanoseconds=1715741124813374705, clock_type=ROS_TIME)"
19,-19,-93,231,"[1.1519109428637941, 0.0017181756375651922, 6.283185307179585]","Time(nanoseconds=1715741124823459273, clock_type=ROS_TIME)"
19,-19,-93,231,"[1.1519109428637941, 0.0017181756375651922, 6.283185307179585]","Time(nanoseconds=1715741124833422270, clock_type=ROS_TIME)"
19,-19,-93,231,"[1.1519109428637941, 0.0017181756375651922, 6.283185307179585]","Time(nanoseconds=1715741124843317290, clock_type=ROS_TIME)"
19,-20,-87,237,"[1.157146930619777, 0.0017181756375651864, 6.283185307179585]","Time(nanoseconds=1715741124853413991, clock_type=ROS_TIME)"
19,-20,-87,237,"[1.157146930619777, 0.0017181756375651864, 6.283185307179585]","Time(nanoseconds=1715741124863407842, clock_type=ROS_TIME)"
19,-20,-87,237,"[1.157146930619777, 0.0017181756375651864, 6.283185307179585]","Time(nanoseconds=1715741124873369324, clock_type=ROS_TIME)"
19,-20,-87,237,"[1.157146930619777, 0.0017181756375651864, 6.283185307179585]","Time(nanoseconds=1715741124883341165, clock_type=ROS_TIME)"
19,-20,-87,237,"[1.157146930619777, 0.0017181756375651864, 6.283185307179585]","Time(nanoseconds=1715741124893377341, clock_type=ROS_TIME)"
19,-20,-83,242,"[1.1610739167691853, 0.0017242303100295918, 0.0030836205865618638]","Time(nanoseconds=1715741124903214142, clock_type=ROS_TIME)"
19,-20,-83,242,"[1.1610739167691853, 0.0017242303100295918, 0.0030836205865618638]","Time(nanoseconds=1715741124913388276, clock_type=ROS_TIME)"
19,-20,-83,242,"[1.1610739167691853, 0.0017242303100295918, 0.0030836205865618638]","Time(nanoseconds=1715741124923413752, clock_type=ROS_TIME)"
19,-20,-83,242,"[1.1610739167691853, 0.0017242303100295918, 0.0030836205865618638]","Time(nanoseconds=1715741124933324586, clock_type=ROS_TIME)"
19,-20,-83,242,"[1.1610739167691853, 0.0017242303100295918, 0.0030836205865618638]","Time(nanoseconds=1715741124943321184, clock_type=ROS_TIME)"
18,-19,-77,248,"[1.166309879631428, 0.001740376084077302, 0.0030836205865618638]","Time(nanoseconds=1715741124953167712, clock_type=ROS_TIME)"
18,-19,-77,248,"[1.166309879631428, 0.001740376084077302, 0.0030836205865618638]","Time(nanoseconds=1715741124963378135, clock_type=ROS_TIME)"
18,-19,-77,248,"[1.166309879631428, 0.001740376084077302, 0.0030836205865618638]","Time(nanoseconds=1715741124973431247, clock_type=ROS_TIME)"
18,-19,-77,248,"[1.166309879631428, 0.001740376084077302, 0.0030836205865618638]","Time(nanoseconds=1715741124983421077, clock_type=ROS_TIME)"
18,-19,-77,248,"[1.166309879631428, 0.001740376084077302, 0.0030836205865618638]","Time(nanoseconds=1715741124993319115, clock_type=ROS_TIME)"
18,-20,-70,254,"[1.171982192958351, 0.0017491217220814482, 6.283185307179585]","Time(nanoseconds=1715741125003433395, clock_type=ROS_TIME)"
18,-20,-70,254,"[1.171982192958351, 0.0017491217220814482, 6.283185307179585]","Time(nanoseconds=1715741125013419861, clock_type=ROS_TIME)"
18,-20,-70,254,"[1.171982192958351, 0.0017491217220814482, 6.283185307179585]","Time(nanoseconds=1715741125023633215, clock_type=ROS_TIME)"
18,-20,-70,254,"[1.171982192958351, 0.0017491217220814482, 6.283185307179585]","Time(nanoseconds=1715741125033419217, clock_type=ROS_TIME)"
18,-20,-70,254,"[1.171982192958351, 0.0017491217220814482, 6.283185307179585]","Time(nanoseconds=1715741125043404180, clock_type=ROS_TIME)"
20,-21,-64,259,"[1.1767818426965164, 0.001741721566847164, 6.280101686593023]","Time(nanoseconds=1715741125053472981, clock_type=ROS_TIME)"
20,-21,-64,259,"[1.1767818426965164, 0.001741721566847164, 6.280101686593023]","Time(nanoseconds=1715741125063426428, clock_type=ROS_TIME)"
20,-21,-64,259,"[1.1767818426965164, 0.001741721566847164, 6.280101686593023]","Time(nanoseconds=1715741125073395869, clock_type=ROS_TIME)"
20,-21,-64,259,"[1.1767818426965164, 0.001741721566847164, 6.280101686593023]","Time(nanoseconds=1715741125083484785, clock_type=ROS_TIME)"
20,-21,-64,259,"[1.1767818426965164, 0.001741721566847164, 6.280101686593023]","Time(nanoseconds=1715741125093561718, clock_type=ROS_TIME)"
20,-21,-64,259,"[1.1767818426965164, 0.001741721566847164, 6.280101686593023]","Time(nanoseconds=1715741125103467727, clock_type=ROS_TIME)"
19,-20,-60,266,"[1.181581492434682, 0.0017491217220814374, 0.0061672411731237275]","Time(nanoseconds=1715741125113452599, clock_type=ROS_TIME)"
19,-20,-60,266,"[1.181581492434682, 0.0017491217220814374, 0.0061672411731237275]","Time(nanoseconds=1715741125123543922, clock_type=ROS_TIME)"
19,-20,-60,266,"[1.181581492434682, 0.0017491217220814374, 0.0061672411731237275]","Time(nanoseconds=1715741125133425022, clock_type=ROS_TIME)"
19,-20,-60,266,"[1.181581492434682, 0.0017491217220814374, 0.0061672411731237275]","Time(nanoseconds=1715741125143404671, clock_type=ROS_TIME)"
19,-20,-53,272,"[1.1872537518252315, 0.0017753585529341573, 0.0030836205865613065]","Time(nanoseconds=1715741125153428018, clock_type=ROS_TIME)"
19,-20,-53,272,"[1.1872537518252315, 0.0017753585529341573, 0.0030836205865613065]","Time(nanoseconds=1715741125163416360, clock_type=ROS_TIME)"
19,-20,-53,272,"[1.1872537518252315, 0.0017753585529341573, 0.0030836205865613065]","Time(nanoseconds=1715741125173388739, clock_type=ROS_TIME)"
19,-20,-53,272,"[1.1872537518252315, 0.0017753585529341573, 0.0030836205865613065]","Time(nanoseconds=1715741125183415707, clock_type=ROS_TIME)"
20,-20,-48,276,"[1.1911807379746397, 0.0017814132253985639, 6.283185307179585]","Time(nanoseconds=1715741125193347655, clock_type=ROS_TIME)"
20,-20,-48,276,"[1.1911807379746397, 0.0017814132253985639, 6.283185307179585]","Time(nanoseconds=1715741125203735575, clock_type=ROS_TIME)"
20,-20,-48,276,"[1.1911807379746397, 0.0017814132253985639, 6.283185307179585]","Time(nanoseconds=1715741125213335941, clock_type=ROS_TIME)"
20,-20,-48,276,"[1.1911807379746397, 0.0017814132253985639, 6.283185307179585]","Time(nanoseconds=1715741125223363570, clock_type=ROS_TIME)"
20,-20,-48,276,"[1.1911807379746397, 0.0017814132253985639, 6.283185307179585]","Time(nanoseconds=1715741125233406922, clock_type=ROS_TIME)"
19,-20,-43,282,"[1.1959803877128052, 0.0017888133806328373, 0.0030836205865618638]","Time(nanoseconds=1715741125243446444, clock_type=ROS_TIME)"
19,-20,-43,282,"[1.1959803877128052, 0.0017888133806328373, 0.0030836205865618638]","Time(nanoseconds=1715741125253416336, clock_type=ROS_TIME)"
19,-20,-43,282,"[1.1959803877128052, 0.0017888133806328373, 0.0030836205865618638]","Time(nanoseconds=1715741125263390930, clock_type=ROS_TIME)"
19,-20,-43,282,"[1.1959803877128052, 0.0017888133806328373, 0.0030836205865618638]","Time(nanoseconds=1715741125273415180, clock_type=ROS_TIME)"
19,-20,-43,282,"[1.1959803877128052, 0.0017888133806328373, 0.0030836205865618638]","Time(nanoseconds=1715741125283397707, clock_type=ROS_TIME)"
18,-20,-38,289,"[1.2012162758940637, 0.0018211047752028035, 0.009250861759686703]","Time(nanoseconds=1715741125293344265, clock_type=ROS_TIME)"
18,-20,-38,289,"[1.2012162758940637, 0.0018211047752028035, 0.009250861759686703]","Time(nanoseconds=1715741125303732956, clock_type=ROS_TIME)"
18,-20,-38,289,"[1.2012162758940637, 0.0018211047752028035, 0.009250861759686703]","Time(nanoseconds=1715741125313381976, clock_type=ROS_TIME)"
18,-20,-38,289,"[1.2012162758940637, 0.0018211047752028035, 0.009250861759686703]","Time(nanoseconds=1715741125323341329, clock_type=ROS_TIME)"
18,-20,-38,289,"[1.2012162758940637, 0.0018211047752028035, 0.009250861759686703]","Time(nanoseconds=1715741125333408135, clock_type=ROS_TIME)"
18,-20,-38,289,"[1.2012162758940637, 0.0018211047752028035, 0.009250861759686703]","Time(nanoseconds=1715741125343452770, clock_type=ROS_TIME)"
20,-20,-31,295,"[1.2068884274123794, 0.0018648325494257303, 0.006167241173124283]","Time(nanoseconds=1715741125353223590, clock_type=ROS_TIME)"
20,-20,-31,295,"[1.2068884274123794, 0.0018648325494257303, 0.006167241173124283]","Time(nanoseconds=1715741125363330184, clock_type=ROS_TIME)"
20,-20,-31,295,"[1.2068884274123794, 0.0018648325494257303, 0.006167241173124283]","Time(nanoseconds=1715741125373378610, clock_type=ROS_TIME)"
20,-20,-31,295,"[1.2068884274123794, 0.0018648325494257303, 0.006167241173124283]","Time(nanoseconds=1715741125383383989, clock_type=ROS_TIME)"
20,-19,-25,299,"[1.2112517297975816, 0.0018782873611321554, 6.283185307179585]","Time(nanoseconds=1715741125393150568, clock_type=ROS_TIME)"
20,-19,-25,299,"[1.2112517297975816, 0.0018782873611321554, 6.283185307179585]","Time(nanoseconds=1715741125403430082, clock_type=ROS_TIME)"
20,-19,-25,299,"[1.2112517297975816, 0.0018782873611321554, 6.283185307179585]","Time(nanoseconds=1715741125413426697, clock_type=ROS_TIME)"
20,-19,-25,299,"[1.2112517297975816, 0.0018782873611321554, 6.283185307179585]","Time(nanoseconds=1715741125423342843, clock_type=ROS_TIME)"
20,-19,-25,299,"[1.2112517297975816, 0.0018782873611321554, 6.283185307179585]","Time(nanoseconds=1715741125433373019, clock_type=ROS_TIME)"
20,-19,-25,299,"[1.2112517297975816, 0.0018782873611321554, 6.283185307179585]","Time(nanoseconds=1715741125443277021, clock_type=ROS_TIME)"
19,-19,-21,306,"[1.2160513338972774, 0.0019004877564690725, 0.00925086175968648]","Time(nanoseconds=1715741125453367923, clock_type=ROS_TIME)"
19,-19,-21,306,"[1.2160513338972774, 0.0019004877564690725, 0.00925086175968648]","Time(nanoseconds=1715741125463375407, clock_type=ROS_TIME)"
19,-19,-21,306,"[1.2160513338972774, 0.0019004877564690725, 0.00925086175968648]","Time(nanoseconds=1715741125473476085, clock_type=ROS_TIME)"
19,-19,-21,306,"[1.2160513338972774, 0.0019004877564690725, 0.00925086175968648]","Time(nanoseconds=1715741125483405457, clock_type=ROS_TIME)"
19,-19,-21,306,"[1.2160513338972774, 0.0019004877564690725, 0.00925086175968648]","Time(nanoseconds=1715741125493328441, clock_type=ROS_TIME)"
19,-20,-14,312,"[1.2217234854155932, 0.001944215530691998, 0.006167241173124059]","Time(nanoseconds=1715741125503683040, clock_type=ROS_TIME)"
19,-20,-14,312,"[1.2217234854155932, 0.001944215530691998, 0.006167241173124059]","Time(nanoseconds=1715741125513317549, clock_type=ROS_TIME)"
19,-20,-14,312,"[1.2217234854155932, 0.001944215530691998, 0.006167241173124059]","Time(nanoseconds=1715741125523359407, clock_type=ROS_TIME)"
19,-20,-14,312,"[1.2217234854155932, 0.001944215530691998, 0.006167241173124059]","Time(nanoseconds=1715741125533414832, clock_type=ROS_TIME)"
20,-20,-7,317,"[1.2269594482778359, 0.001960361304739707, 6.283185307179585]","Time(nanoseconds=1715741125543413171, clock_type=ROS_TIME)"
20,-20,-7,317,"[1.2269594482778359, 0.001960361304739707, 6.283185307179585]","Time(nanoseconds=1715741125553522041, clock_type=ROS_TIME)"
20,-20,-7,317,"[1.2269594482778359, 0.001960361304739707, 6.283185307179585]","Time(nanoseconds=1715741125563418754, clock_type=ROS_TIME)"
20,-20,-7,317,"[1.2269594482778359, 0.001960361304739707, 6.283185307179585]","Time(nanoseconds=1715741125573346602, clock_type=ROS_TIME)"
20,-20,-7,317,"[1.2269594482778359, 0.001960361304739707, 6.283185307179585]","Time(nanoseconds=1715741125583407411, clock_type=ROS_TIME)"
20,-20,-7,317,"[1.2269594482778359, 0.001960361304739707, 6.283185307179585]","Time(nanoseconds=1715741125593344223, clock_type=ROS_TIME)"
19,-20,-2,323,"[1.2317590980160014, 0.00196776145997398, 0.0030836205865618638]","Time(nanoseconds=1715741125603390553, clock_type=ROS_TIME)"
19,-20,-2,323,"[1.2317590980160014, 0.00196776145997398, 0.0030836205865618638]","Time(nanoseconds=1715741125613322642, clock_type=ROS_TIME)"
19,-20,-2,323,"[1.2317590980160014, 0.00196776145997398, 0.0030836205865618638]","Time(nanoseconds=1715741125623375199, clock_type=ROS_TIME)"
19,-20,-2,323,"[1.2317590980160014, 0.00196776145997398, 0.0030836205865618638]","Time(nanoseconds=1715741125633295847, clock_type=ROS_TIME)"
19,-20,-2,323,"[1.2317590980160014, 0.00196776145997398, 0.0030836205865618638]","Time(nanoseconds=1715741125644081388, clock_type=ROS_TIME)"
19,-20,-358,330,"[1.2365586108391917, 0.0020047618843164567, 0.012334482346249122]","Time(nanoseconds=1715741125653365705, clock_type=ROS_TIME)"
19,-20,-358,330,"[1.2365586108391917, 0.0020047618843164567, 0.012334482346249122]","Time(nanoseconds=1715741125663380690, clock_type=ROS_TIME)"
19,-20,-358,330,"[1.2365586108391917, 0.0020047618843164567, 0.012334482346249122]","Time(nanoseconds=1715741125673404087, clock_type=ROS_TIME)"
19,-20,-358,330,"[1.2365586108391917, 0.0020047618843164567, 0.012334482346249122]","Time(nanoseconds=1715741125683364564, clock_type=ROS_TIME)"
19,-20,-358,330,"[1.2365586108391917, 0.0020047618843164567, 0.012334482346249122]","Time(nanoseconds=1715741125693264064, clock_type=ROS_TIME)"
19,-19,-351,334,"[1.241358123662382, 0.0020417623086589334, 0.0030836205865618638]","Time(nanoseconds=1715741125703203283, clock_type=ROS_TIME)"
19,-19,-351,334,"[1.241358123662382, 0.0020417623086589334, 0.0030836205865618638]","Time(nanoseconds=1715741125713364245, clock_type=ROS_TIME)"
19,-19,-351,334,"[1.241358123662382, 0.0020417623086589334, 0.0030836205865618638]","Time(nanoseconds=1715741125723315556, clock_type=ROS_TIME)"
19,-19,-351,334,"[1.241358123662382, 0.0020417623086589334, 0.0030836205865618638]","Time(nanoseconds=1715741125733362217, clock_type=ROS_TIME)"
19,-19,-351,334,"[1.241358123662382, 0.0020417623086589334, 0.0030836205865618638]","Time(nanoseconds=1715741125743407795, clock_type=ROS_TIME)"
19,-19,-345,341,"[1.2470303830529317, 0.0020679991395116566, 0.006167241173124284]","Time(nanoseconds=1715741125753134485, clock_type=ROS_TIME)"
19,-19,-345,341,"[1.2470303830529317, 0.0020679991395116566, 0.006167241173124284]","Time(nanoseconds=1715741125763488061, clock_type=ROS_TIME)"
19,-19,-345,341,"[1.2470303830529317, 0.0020679991395116566, 0.006167241173124284]","Time(nanoseconds=1715741125773518739, clock_type=ROS_TIME)"
19,-19,-345,341,"[1.2470303830529317, 0.0020679991395116566, 0.006167241173124284]","Time(nanoseconds=1715741125783415261, clock_type=ROS_TIME)"
19,-19,-345,341,"[1.2470303830529317, 0.0020679991395116566, 0.006167241173124284]","Time(nanoseconds=1715741125793376209, clock_type=ROS_TIME)"
19,-19,-345,341,"[1.2470303830529317, 0.0020679991395116566, 0.006167241173124284]","Time(nanoseconds=1715741125803840255, clock_type=ROS_TIME)"
20,-21,-338,348,"[1.2531389192643998, 0.0021056724331766172, 0.006167241173124284]","Time(nanoseconds=1715741125813248570, clock_type=ROS_TIME)"
20,-21,-338,348,"[1.2531389192643998, 0.0021056724331766172, 0.006167241173124284]","Time(nanoseconds=1715741125823384453, clock_type=ROS_TIME)"
20,-21,-338,348,"[1.2531389192643998, 0.0021056724331766172, 0.006167241173124284]","Time(nanoseconds=1715741125833429811, clock_type=ROS_TIME)"
20,-21,-338,348,"[1.2531389192643998, 0.0021056724331766172, 0.006167241173124284]","Time(nanoseconds=1715741125843304995, clock_type=ROS_TIME)"
20,-21,-338,348,"[1.2531389192643998, 0.0021056724331766172, 0.006167241173124284]","Time(nanoseconds=1715741125853398293, clock_type=ROS_TIME)"
19,-19,-333,352,"[1.2570658680732418, 0.0021238363929977334, 0.0030836205865618646]","Time(nanoseconds=1715741125863103926, clock_type=ROS_TIME)"
19,-19,-333,352,"[1.2570658680732418, 0.0021238363929977334, 0.0030836205865618646]","Time(nanoseconds=1715741125873353800, clock_type=ROS_TIME)"
19,-19,-333,352,"[1.2570658680732418, 0.0021238363929977334, 0.0030836205865618646]","Time(nanoseconds=1715741125883415872, clock_type=ROS_TIME)"
19,-19,-333,352,"[1.2570658680732418, 0.0021238363929977334, 0.0030836205865618646]","Time(nanoseconds=1715741125893327977, clock_type=ROS_TIME)"
19,-19,-333,352,"[1.2570658680732418, 0.0021238363929977334, 0.0030836205865618646]","Time(nanoseconds=1715741125903281735, clock_type=ROS_TIME)"
19,-19,-333,352,"[1.2570658680732418, 0.0021238363929977334, 0.0030836205865618646]","Time(nanoseconds=1715741125913334292, clock_type=ROS_TIME)"
19,-19,-326,0,"[1.2636107827546452, 0.0021541096593662603, 0.006167241173124286]","Time(nanoseconds=1715741125923509322, clock_type=ROS_TIME)"
19,-19,-326,0,"[1.2636107827546452, 0.0021541096593662603, 0.006167241173124286]","Time(nanoseconds=1715741125933453725, clock_type=ROS_TIME)"
19,-19,-326,0,"[1.2636107827546452, 0.0021541096593662603, 0.006167241173124286]","Time(nanoseconds=1715741125943422253, clock_type=ROS_TIME)"
19,-19,-326,0,"[1.2636107827546452, 0.0021541096593662603, 0.006167241173124286]","Time(nanoseconds=1715741125953498214, clock_type=ROS_TIME)"
19,-19,-326,0,"[1.2636107827546452, 0.0021541096593662603, 0.006167241173124286]","Time(nanoseconds=1715741125963298264, clock_type=ROS_TIME)"
19,-19,-326,0,"[1.2636107827546452, 0.0021541096593662603, 0.006167241173124286]","Time(nanoseconds=1715741125973364237, clock_type=ROS_TIME)"
19,-21,-319,7,"[1.2697193189661133, 0.002191782953031221, 0.006167241173124286]","Time(nanoseconds=1715741125983216148, clock_type=ROS_TIME)"
19,-21,-319,7,"[1.2697193189661133, 0.002191782953031221, 0.006167241173124286]","Time(nanoseconds=1715741125993325640, clock_type=ROS_TIME)"
19,-21,-319,7,"[1.2697193189661133, 0.002191782953031221, 0.006167241173124286]","Time(nanoseconds=1715741126003363407, clock_type=ROS_TIME)"
19,-21,-319,7,"[1.2697193189661133, 0.002191782953031221, 0.006167241173124286]","Time(nanoseconds=1715741126013310996, clock_type=ROS_TIME)"
19,-21,-319,7,"[1.2697193189661133, 0.002191782953031221, 0.006167241173124286]","Time(nanoseconds=1715741126023380266, clock_type=ROS_TIME)"
19,-19,-313,12,"[1.2745189230658092, 0.0022139833483681404, 0.003083620586561868]","Time(nanoseconds=1715741126033071573, clock_type=ROS_TIME)"
19,-19,-313,12,"[1.2745189230658092, 0.0022139833483681404, 0.003083620586561868]","Time(nanoseconds=1715741126043373914, clock_type=ROS_TIME)"
19,-19,-313,12,"[1.2745189230658092, 0.0022139833483681404, 0.003083620586561868]","Time(nanoseconds=1715741126053299856, clock_type=ROS_TIME)"
19,-19,-313,12,"[1.2745189230658092, 0.0022139833483681404, 0.003083620586561868]","Time(nanoseconds=1715741126063308913, clock_type=ROS_TIME)"
19,-19,-313,12,"[1.2745189230658092, 0.0022139833483681404, 0.003083620586561868]","Time(nanoseconds=1715741126073844054, clock_type=ROS_TIME)"
19,-19,-313,12,"[1.2745189230658092, 0.0022139833483681404, 0.003083620586561868]","Time(nanoseconds=1715741126083350801, clock_type=ROS_TIME)"
19,-19,-306,18,"[1.2801912363927321, 0.0022227289863722866, 6.283185307179585]","Time(nanoseconds=1715741126093373936, clock_type=ROS_TIME)"
19,-19,-306,18,"[1.2801912363927321, 0.0022227289863722866, 6.283185307179585]","Time(nanoseconds=1715741126103331022, clock_type=ROS_TIME)"
19,-19,-306,18,"[1.2801912363927321, 0.0022227289863722866, 6.283185307179585]","Time(nanoseconds=1715741126113486215, clock_type=ROS_TIME)"
19,-19,-306,18,"[1.2801912363927321, 0.0022227289863722866, 6.283185307179585]","Time(nanoseconds=1715741126124032407, clock_type=ROS_TIME)"
19,-19,-306,18,"[1.2801912363927321, 0.0022227289863722866, 6.283185307179585]","Time(nanoseconds=1715741126133345549, clock_type=ROS_TIME)"
20,-20,-300,24,"[1.285427224148715, 0.0022227289863722805, 6.283185307179585]","Time(nanoseconds=1715741126143362287, clock_type=ROS_TIME)"
20,-20,-300,24,"[1.285427224148715, 0.0022227289863722805, 6.283185307179585]","Time(nanoseconds=1715741126153314369, clock_type=ROS_TIME)"
20,-20,-300,24,"[1.285427224148715, 0.0022227289863722805, 6.283185307179585]","Time(nanoseconds=1715741126163343731, clock_type=ROS_TIME)"
20,-20,-300,24,"[1.285427224148715, 0.0022227289863722805, 6.283185307179585]","Time(nanoseconds=1715741126173390631, clock_type=ROS_TIME)"
20,-20,-300,24,"[1.285427224148715, 0.0022227289863722805, 6.283185307179585]","Time(nanoseconds=1715741126183336055, clock_type=ROS_TIME)"
20,-20,-300,24,"[1.285427224148715, 0.0022227289863722805, 6.283185307179585]","Time(nanoseconds=1715741126193430714, clock_type=ROS_TIME)"
20,-19,-293,31,"[1.2915358765306952, 0.0022227289863722736, 6.283185307179585]","Time(nanoseconds=1715741126203398289, clock_type=ROS_TIME)"
20,-19,-293,31,"[1.2915358765306952, 0.0022227289863722736, 6.283185307179585]","Time(nanoseconds=1715741126213370426, clock_type=ROS_TIME)"
20,-19,-293,31,"[1.2915358765306952, 0.0022227289863722736, 6.283185307179585]","Time(nanoseconds=1715741126223431764, clock_type=ROS_TIME)"
20,-19,-293,31,"[1.2915358765306952, 0.0022227289863722736, 6.283185307179585]","Time(nanoseconds=1715741126233355761, clock_type=ROS_TIME)"
20,-19,-293,31,"[1.2915358765306952, 0.0022227289863722736, 6.283185307179585]","Time(nanoseconds=1715741126243392282, clock_type=ROS_TIME)"
19,-19,-286,38,"[1.2976445289126755, 0.0022227289863722666, 6.283185307179585]","Time(nanoseconds=1715741126253159083, clock_type=ROS_TIME)"
19,-19,-286,38,"[1.2976445289126755, 0.0022227289863722666, 6.283185307179585]","Time(nanoseconds=1715741126263394332, clock_type=ROS_TIME)"
19,-19,-286,38,"[1.2976445289126755, 0.0022227289863722666, 6.283185307179585]","Time(nanoseconds=1715741126273372376, clock_type=ROS_TIME)"
19,-19,-286,38,"[1.2976445289126755, 0.0022227289863722666, 6.283185307179585]","Time(nanoseconds=1715741126283325661, clock_type=ROS_TIME)"
19,-19,-286,38,"[1.2976445289126755, 0.0022227289863722666, 6.283185307179585]","Time(nanoseconds=1715741126293906708, clock_type=ROS_TIME)"
19,-19,-286,38,"[1.2976445289126755, 0.0022227289863722666, 6.283185307179585]","Time(nanoseconds=1715741126303314606, clock_type=ROS_TIME)"
20,-20,-280,43,"[1.302444178650841, 0.0022153288311379826, 6.280101686593023]","Time(nanoseconds=1715741126313371764, clock_type=ROS_TIME)"
20,-20,-280,43,"[1.302444178650841, 0.0022153288311379826, 6.280101686593023]","Time(nanoseconds=1715741126323393976, clock_type=ROS_TIME)"
20,-20,-280,43,"[1.302444178650841, 0.0022153288311379826, 6.280101686593023]","Time(nanoseconds=1715741126333418565, clock_type=ROS_TIME)"
20,-20,-280,43,"[1.302444178650841, 0.0022153288311379826, 6.280101686593023]","Time(nanoseconds=1715741126343442061, clock_type=ROS_TIME)"
19,-20,-275,49,"[1.3072438283890064, 0.002207928675903694, 6.283185307179585]","Time(nanoseconds=1715741126353160441, clock_type=ROS_TIME)"
19,-20,-275,49,"[1.3072438283890064, 0.002207928675903694, 6.283185307179585]","Time(nanoseconds=1715741126363381843, clock_type=ROS_TIME)"
19,-20,-275,49,"[1.3072438283890064, 0.002207928675903694, 6.283185307179585]","Time(nanoseconds=1715741126373317261, clock_type=ROS_TIME)"
19,-20,-275,49,"[1.3072438283890064, 0.002207928675903694, 6.283185307179585]","Time(nanoseconds=1715741126383312630, clock_type=ROS_TIME)"
