RPM_Left,RPM_Right,Pos_Left,Pos_Right,Pose,time_stamp
-11,-11,-149,251,"[-2.840292298805412, 0.005907963884840369, 0.8202430760256035]","Time(nanoseconds=1715744463137881428, clock_type=ROS_TIME)"
-10,-10,-152,254,"[-2.840292298805412, 0.005907963884840369, 0.838744799544978]","Time(nanoseconds=1715744463147912006, clock_type=ROS_TIME)"
-10,-10,-152,254,"[-2.840292298805412, 0.005907963884840369, 0.838744799544978]","Time(nanoseconds=1715744463157787306, clock_type=ROS_TIME)"
-10,-10,-152,254,"[-2.840292298805412, 0.005907963884840369, 0.838744799544978]","Time(nanoseconds=1715744463167817354, clock_type=ROS_TIME)"
-10,-10,-152,254,"[-2.840292298805412, 0.005907963884840369, 0.838744799544978]","Time(nanoseconds=1715744463177786699, clock_type=ROS_TIME)"
-10,-10,-152,254,"[-2.840292298805412, 0.005907963884840369, 0.838744799544978]","Time(nanoseconds=1715744463187832815, clock_type=ROS_TIME)"
-10,-10,-155,256,"[-2.840003166190198, 0.005581179218452462, 0.8541629024777901]","Time(nanoseconds=1715744463197735927, clock_type=ROS_TIME)"
-10,-10,-155,256,"[-2.840003166190198, 0.005581179218452462, 0.8541629024777901]","Time(nanoseconds=1715744463207818452, clock_type=ROS_TIME)"
-10,-10,-155,256,"[-2.840003166190198, 0.005581179218452462, 0.8541629024777901]","Time(nanoseconds=1715744463217846295, clock_type=ROS_TIME)"
-10,-10,-155,256,"[-2.840003166190198, 0.005581179218452462, 0.8541629024777901]","Time(nanoseconds=1715744463227812514, clock_type=ROS_TIME)"
-10,-10,-155,256,"[-2.840003166190198, 0.005581179218452462, 0.8541629024777901]","Time(nanoseconds=1715744463237813056, clock_type=ROS_TIME)"
-10,-10,-155,256,"[-2.840003166190198, 0.005581179218452462, 0.8541629024777901]","Time(nanoseconds=1715744463248571012, clock_type=ROS_TIME)"
-10,-10,-159,261,"[-2.8402851782389402, 0.00591412830124249, 0.8819154877568519]","Time(nanoseconds=1715744463257699559, clock_type=ROS_TIME)"
-10,-10,-159,261,"[-2.8402851782389402, 0.00591412830124249, 0.8819154877568519]","Time(nanoseconds=1715744463267848627, clock_type=ROS_TIME)"
-10,-10,-159,261,"[-2.8402851782389402, 0.00591412830124249, 0.8819154877568519]","Time(nanoseconds=1715744463277849690, clock_type=ROS_TIME)"
-10,-10,-159,261,"[-2.8402851782389402, 0.00591412830124249, 0.8819154877568519]","Time(nanoseconds=1715744463287800611, clock_type=ROS_TIME)"
-10,-10,-159,261,"[-2.8402851782389402, 0.00591412830124249, 0.8819154877568519]","Time(nanoseconds=1715744463297844975, clock_type=ROS_TIME)"
-10,-10,-159,261,"[-2.8402851782389402, 0.00591412830124249, 0.8819154877568519]","Time(nanoseconds=1715744463307791858, clock_type=ROS_TIME)"
-11,-10,-162,264,"[-2.8402851782389402, 0.00591412830124249, 0.9004172112762264]","Time(nanoseconds=1715744463317774186, clock_type=ROS_TIME)"
-11,-10,-162,264,"[-2.8402851782389402, 0.00591412830124249, 0.9004172112762264]","Time(nanoseconds=1715744463327847754, clock_type=ROS_TIME)"
-11,-10,-162,264,"[-2.8402851782389402, 0.00591412830124249, 0.9004172112762264]","Time(nanoseconds=1715744463337866991, clock_type=ROS_TIME)"
-11,-10,-162,264,"[-2.8402851782389402, 0.00591412830124249, 0.9004172112762264]","Time(nanoseconds=1715744463347777547, clock_type=ROS_TIME)"
-11,-10,-162,264,"[-2.8402851782389402, 0.00591412830124249, 0.9004172112762264]","Time(nanoseconds=1715744463357841427, clock_type=ROS_TIME)"
-11,-11,-166,268,"[-2.8402851782389402, 0.00591412830124249, 0.9250861759687258]","Time(nanoseconds=1715744463368150050, clock_type=ROS_TIME)"
-11,-11,-166,268,"[-2.8402851782389402, 0.00591412830124249, 0.9250861759687258]","Time(nanoseconds=1715744463377901571, clock_type=ROS_TIME)"
-11,-11,-166,268,"[-2.8402851782389402, 0.00591412830124249, 0.9250861759687258]","Time(nanoseconds=1715744463387814311, clock_type=ROS_TIME)"
-11,-11,-166,268,"[-2.8402851782389402, 0.00591412830124249, 0.9250861759687258]","Time(nanoseconds=1715744463397833949, clock_type=ROS_TIME)"
-11,-11,-166,268,"[-2.8402851782389402, 0.00591412830124249, 0.9250861759687258]","Time(nanoseconds=1715744463407926211, clock_type=ROS_TIME)"
-11,-11,-169,271,"[-2.8402851782389402, 0.00591412830124249, 0.9435878994881003]","Time(nanoseconds=1715744463417500555, clock_type=ROS_TIME)"
-11,-11,-169,271,"[-2.8402851782389402, 0.00591412830124249, 0.9435878994881003]","Time(nanoseconds=1715744463427825789, clock_type=ROS_TIME)"
-11,-11,-169,271,"[-2.8402851782389402, 0.00591412830124249, 0.9435878994881003]","Time(nanoseconds=1715744463437878117, clock_type=ROS_TIME)"
-11,-11,-169,271,"[-2.8402851782389402, 0.00591412830124249, 0.9435878994881003]","Time(nanoseconds=1715744463447816985, clock_type=ROS_TIME)"
-11,-11,-169,271,"[-2.8402851782389402, 0.00591412830124249, 0.9435878994881003]","Time(nanoseconds=1715744463457803411, clock_type=ROS_TIME)"
-10,-10,-172,273,"[-2.840031831637559, 0.005558879955806124, 0.9590060024209124]","Time(nanoseconds=1715744463467632506, clock_type=ROS_TIME)"
-10,-10,-172,273,"[-2.840031831637559, 0.005558879955806124, 0.9590060024209124]","Time(nanoseconds=1715744463477829153, clock_type=ROS_TIME)"
-10,-10,-172,273,"[-2.840031831637559, 0.005558879955806124, 0.9590060024209124]","Time(nanoseconds=1715744463487848710, clock_type=ROS_TIME)"
-10,-10,-172,273,"[-2.840031831637559, 0.005558879955806124, 0.9590060024209124]","Time(nanoseconds=1715744463497831299, clock_type=ROS_TIME)"
-10,-10,-172,273,"[-2.840031831637559, 0.005558879955806124, 0.9590060024209124]","Time(nanoseconds=1715744463507867007, clock_type=ROS_TIME)"
-10,-11,-175,276,"[-2.840031831637559, 0.005558879955806124, 0.9775077259402869]","Time(nanoseconds=1715744463517691373, clock_type=ROS_TIME)"
-10,-11,-175,276,"[-2.840031831637559, 0.005558879955806124, 0.9775077259402869]","Time(nanoseconds=1715744463527866840, clock_type=ROS_TIME)"
-10,-11,-175,276,"[-2.840031831637559, 0.005558879955806124, 0.9775077259402869]","Time(nanoseconds=1715744463537784469, clock_type=ROS_TIME)"
-10,-11,-175,276,"[-2.840031831637559, 0.005558879955806124, 0.9775077259402869]","Time(nanoseconds=1715744463548453791, clock_type=ROS_TIME)"
-10,-11,-175,276,"[-2.840031831637559, 0.005558879955806124, 0.9775077259402869]","Time(nanoseconds=1715744463557839474, clock_type=ROS_TIME)"
-11,-11,-177,279,"[-2.8402729848566937, 0.0059225157794918415, 0.992925828873099]","Time(nanoseconds=1715744463567922349, clock_type=ROS_TIME)"
-11,-11,-177,279,"[-2.8402729848566937, 0.0059225157794918415, 0.992925828873099]","Time(nanoseconds=1715744463577861107, clock_type=ROS_TIME)"
-11,-11,-177,279,"[-2.8402729848566937, 0.0059225157794918415, 0.992925828873099]","Time(nanoseconds=1715744463587850318, clock_type=ROS_TIME)"
-11,-11,-177,279,"[-2.8402729848566937, 0.0059225157794918415, 0.992925828873099]","Time(nanoseconds=1715744463597864155, clock_type=ROS_TIME)"
-11,-11,-177,279,"[-2.8402729848566937, 0.0059225157794918415, 0.992925828873099]","Time(nanoseconds=1715744463608521515, clock_type=ROS_TIME)"
-11,-10,-180,282,"[-2.8402729848566937, 0.0059225157794918415, 1.0114275523924736]","Time(nanoseconds=1715744463617571256, clock_type=ROS_TIME)"
-11,-10,-180,282,"[-2.8402729848566937, 0.0059225157794918415, 1.0114275523924736]","Time(nanoseconds=1715744463627844804, clock_type=ROS_TIME)"
-11,-10,-180,282,"[-2.8402729848566937, 0.0059225157794918415, 1.0114275523924736]","Time(nanoseconds=1715744463637761932, clock_type=ROS_TIME)"
-11,-10,-180,282,"[-2.8402729848566937, 0.0059225157794918415, 1.0114275523924736]","Time(nanoseconds=1715744463647800585, clock_type=ROS_TIME)"
-11,-10,-180,282,"[-2.8402729848566937, 0.0059225157794918415, 1.0114275523924736]","Time(nanoseconds=1715744463657809563, clock_type=ROS_TIME)"
-11,-10,-180,282,"[-2.8402729848566937, 0.0059225157794918415, 1.0114275523924736]","Time(nanoseconds=1715744463667895684, clock_type=ROS_TIME)"
-11,-11,-184,286,"[-2.8402729848566937, 0.0059225157794918415, 1.036096517084973]","Time(nanoseconds=1715744463677882542, clock_type=ROS_TIME)"
-11,-11,-184,286,"[-2.8402729848566937, 0.0059225157794918415, 1.036096517084973]","Time(nanoseconds=1715744463687853219, clock_type=ROS_TIME)"
-11,-11,-184,286,"[-2.8402729848566937, 0.0059225157794918415, 1.036096517084973]","Time(nanoseconds=1715744463697879729, clock_type=ROS_TIME)"
-11,-11,-184,286,"[-2.8402729848566937, 0.0059225157794918415, 1.036096517084973]","Time(nanoseconds=1715744463707813468, clock_type=ROS_TIME)"
-11,-11,-184,286,"[-2.8402729848566937, 0.0059225157794918415, 1.036096517084973]","Time(nanoseconds=1715744463717685352, clock_type=ROS_TIME)"
-11,-11,-187,289,"[-2.8402729848566937, 0.0059225157794918415, 1.0545982406043475]","Time(nanoseconds=1715744463728002441, clock_type=ROS_TIME)"
-11,-11,-187,289,"[-2.8402729848566937, 0.0059225157794918415, 1.0545982406043475]","Time(nanoseconds=1715744463737877111, clock_type=ROS_TIME)"
-11,-11,-187,289,"[-2.8402729848566937, 0.0059225157794918415, 1.0545982406043475]","Time(nanoseconds=1715744463747805750, clock_type=ROS_TIME)"
-11,-11,-187,289,"[-2.8402729848566937, 0.0059225157794918415, 1.0545982406043475]","Time(nanoseconds=1715744463757870341, clock_type=ROS_TIME)"
-11,-11,-187,289,"[-2.8402729848566937, 0.0059225157794918415, 1.0545982406043475]","Time(nanoseconds=1715744463767855224, clock_type=ROS_TIME)"
-11,-11,-187,289,"[-2.8402729848566937, 0.0059225157794918415, 1.0545982406043475]","Time(nanoseconds=1715744463777848874, clock_type=ROS_TIME)"
-10,-11,-190,293,"[-2.8404842404730646, 0.006304297067559275, 1.0761835847102845]","Time(nanoseconds=1715744463787593543, clock_type=ROS_TIME)"
-10,-11,-190,293,"[-2.8404842404730646, 0.006304297067559275, 1.0761835847102845]","Time(nanoseconds=1715744463797916372, clock_type=ROS_TIME)"
-10,-11,-190,293,"[-2.8404842404730646, 0.006304297067559275, 1.0761835847102845]","Time(nanoseconds=1715744463807872913, clock_type=ROS_TIME)"
-10,-11,-190,293,"[-2.8404842404730646, 0.006304297067559275, 1.0761835847102845]","Time(nanoseconds=1715744463817894104, clock_type=ROS_TIME)"
-10,-11,-190,293,"[-2.8404842404730646, 0.006304297067559275, 1.0761835847102845]","Time(nanoseconds=1715744463827803197, clock_type=ROS_TIME)"
-10,-11,-190,293,"[-2.8404842404730646, 0.006304297067559275, 1.0761835847102845]","Time(nanoseconds=1715744463837808338, clock_type=ROS_TIME)"
-10,-11,-190,293,"[-2.8404842404730646, 0.006304297067559275, 1.0761835847102845]","Time(nanoseconds=1715744463847806336, clock_type=ROS_TIME)"
-10,-11,-194,296,"[-2.8402812743101884, 0.0059180450460835695, 1.0977689288162216]","Time(nanoseconds=1715744463857902786, clock_type=ROS_TIME)"
-10,-11,-194,296,"[-2.8402812743101884, 0.0059180450460835695, 1.0977689288162216]","Time(nanoseconds=1715744463867800318, clock_type=ROS_TIME)"
-10,-11,-194,296,"[-2.8402812743101884, 0.0059180450460835695, 1.0977689288162216]","Time(nanoseconds=1715744463877850973, clock_type=ROS_TIME)"
-10,-11,-194,296,"[-2.8402812743101884, 0.0059180450460835695, 1.0977689288162216]","Time(nanoseconds=1715744463887820097, clock_type=ROS_TIME)"
-10,-11,-194,296,"[-2.8402812743101884, 0.0059180450460835695, 1.0977689288162216]","Time(nanoseconds=1715744463897831901, clock_type=ROS_TIME)"
-11,-10,-199,300,"[-2.8400878973735786, 0.005526904089708387, 1.1255215140952834]","Time(nanoseconds=1715744463907666866, clock_type=ROS_TIME)"
-11,-10,-199,300,"[-2.8400878973735786, 0.005526904089708387, 1.1255215140952834]","Time(nanoseconds=1715744463917928473, clock_type=ROS_TIME)"
-11,-10,-199,300,"[-2.8400878973735786, 0.005526904089708387, 1.1255215140952834]","Time(nanoseconds=1715744463928361116, clock_type=ROS_TIME)"
-11,-10,-199,300,"[-2.8400878973735786, 0.005526904089708387, 1.1255215140952834]","Time(nanoseconds=1715744463937747430, clock_type=ROS_TIME)"
-11,-10,-199,300,"[-2.8400878973735786, 0.005526904089708387, 1.1255215140952834]","Time(nanoseconds=1715744463947837779, clock_type=ROS_TIME)"
-11,-11,-201,303,"[-2.8402727870056395, 0.005922127711627768, 1.1409396170280957]","Time(nanoseconds=1715744463957661083, clock_type=ROS_TIME)"
-11,-11,-201,303,"[-2.8402727870056395, 0.005922127711627768, 1.1409396170280957]","Time(nanoseconds=1715744463967807867, clock_type=ROS_TIME)"
-11,-11,-201,303,"[-2.8402727870056395, 0.005922127711627768, 1.1409396170280957]","Time(nanoseconds=1715744463977745783, clock_type=ROS_TIME)"
-11,-11,-201,303,"[-2.8402727870056395, 0.005922127711627768, 1.1409396170280957]","Time(nanoseconds=1715744463987796298, clock_type=ROS_TIME)"
-11,-11,-201,303,"[-2.8402727870056395, 0.005922127711627768, 1.1409396170280957]","Time(nanoseconds=1715744463997797692, clock_type=ROS_TIME)"
-11,-11,-201,303,"[-2.8402727870056395, 0.005922127711627768, 1.1409396170280957]","Time(nanoseconds=1715744464007877311, clock_type=ROS_TIME)"
-11,-11,-204,306,"[-2.8402727870056395, 0.005922127711627768, 1.1594413405474702]","Time(nanoseconds=1715744464017900326, clock_type=ROS_TIME)"
-11,-11,-204,306,"[-2.8402727870056395, 0.005922127711627768, 1.1594413405474702]","Time(nanoseconds=1715744464027875381, clock_type=ROS_TIME)"
-11,-11,-204,306,"[-2.8402727870056395, 0.005922127711627768, 1.1594413405474702]","Time(nanoseconds=1715744464037788692, clock_type=ROS_TIME)"
-11,-11,-204,306,"[-2.8402727870056395, 0.005922127711627768, 1.1594413405474702]","Time(nanoseconds=1715744464047757476, clock_type=ROS_TIME)"
-10,-10,-207,309,"[-2.8402727870056395, 0.005922127711627768, 1.1779430640668447]","Time(nanoseconds=1715744464057816287, clock_type=ROS_TIME)"
-10,-10,-207,309,"[-2.8402727870056395, 0.005922127711627768, 1.1779430640668447]","Time(nanoseconds=1715744464067990381, clock_type=ROS_TIME)"
-10,-10,-207,309,"[-2.8402727870056395, 0.005922127711627768, 1.1779430640668447]","Time(nanoseconds=1715744464077781646, clock_type=ROS_TIME)"
-10,-10,-207,309,"[-2.8402727870056395, 0.005922127711627768, 1.1779430640668447]","Time(nanoseconds=1715744464087828224, clock_type=ROS_TIME)"
-10,-11,-210,312,"[-2.8402727870056395, 0.005922127711627768, 1.1964447875862192]","Time(nanoseconds=1715744464097848954, clock_type=ROS_TIME)"
-10,-11,-210,312,"[-2.8402727870056395, 0.005922127711627768, 1.1964447875862192]","Time(nanoseconds=1715744464107845750, clock_type=ROS_TIME)"
-10,-11,-210,312,"[-2.8402727870056395, 0.005922127711627768, 1.1964447875862192]","Time(nanoseconds=1715744464117898309, clock_type=ROS_TIME)"
-10,-11,-210,312,"[-2.8402727870056395, 0.005922127711627768, 1.1964447875862192]","Time(nanoseconds=1715744464127795219, clock_type=ROS_TIME)"
-10,-11,-210,312,"[-2.8402727870056395, 0.005922127711627768, 1.1964447875862192]","Time(nanoseconds=1715744464137776817, clock_type=ROS_TIME)"
-10,-10,-211,314,"[-2.8404304600771906, 0.0063289754594085795, 1.2056956493459066]","Time(nanoseconds=1715744464147634996, clock_type=ROS_TIME)"
-10,-10,-211,314,"[-2.8404304600771906, 0.0063289754594085795, 1.2056956493459066]","Time(nanoseconds=1715744464157935915, clock_type=ROS_TIME)"
-10,-10,-211,314,"[-2.8404304600771906, 0.0063289754594085795, 1.2056956493459066]","Time(nanoseconds=1715744464167853043, clock_type=ROS_TIME)"
-10,-10,-211,314,"[-2.8404304600771906, 0.0063289754594085795, 1.2056956493459066]","Time(nanoseconds=1715744464177855910, clock_type=ROS_TIME)"
-10,-10,-211,314,"[-2.8404304600771906, 0.0063289754594085795, 1.2056956493459066]","Time(nanoseconds=1715744464187760174, clock_type=ROS_TIME)"
-10,-10,-211,314,"[-2.8404304600771906, 0.0063289754594085795, 1.2056956493459066]","Time(nanoseconds=1715744464197895727, clock_type=ROS_TIME)"
-10,-10,-216,317,"[-2.8401289588292995, 0.0055100489993482275, 1.230364614038406]","Time(nanoseconds=1715744464207863780, clock_type=ROS_TIME)"
-10,-10,-216,317,"[-2.8401289588292995, 0.0055100489993482275, 1.230364614038406]","Time(nanoseconds=1715744464217836281, clock_type=ROS_TIME)"
-10,-10,-216,317,"[-2.8401289588292995, 0.0055100489993482275, 1.230364614038406]","Time(nanoseconds=1715744464228210416, clock_type=ROS_TIME)"
-10,-10,-216,317,"[-2.8401289588292995, 0.0055100489993482275, 1.230364614038406]","Time(nanoseconds=1715744464237860579, clock_type=ROS_TIME)"
-10,-10,-216,317,"[-2.8401289588292995, 0.0055100489993482275, 1.230364614038406]","Time(nanoseconds=1715744464247820737, clock_type=ROS_TIME)"
-11,-11,-218,321,"[-2.8404127144043336, 0.006335292189628383, 1.2488663375577804]","Time(nanoseconds=1715744464258225008, clock_type=ROS_TIME)"
-11,-11,-218,321,"[-2.8404127144043336, 0.006335292189628383, 1.2488663375577804]","Time(nanoseconds=1715744464267833023, clock_type=ROS_TIME)"
-11,-11,-218,321,"[-2.8404127144043336, 0.006335292189628383, 1.2488663375577804]","Time(nanoseconds=1715744464277852120, clock_type=ROS_TIME)"
-11,-11,-218,321,"[-2.8404127144043336, 0.006335292189628383, 1.2488663375577804]","Time(nanoseconds=1715744464287953449, clock_type=ROS_TIME)"
-11,-11,-218,321,"[-2.8404127144043336, 0.006335292189628383, 1.2488663375577804]","Time(nanoseconds=1715744464297708958, clock_type=ROS_TIME)"
-11,-11,-223,324,"[-2.8401468367064293, 0.005504116757349532, 1.2735353022502798]","Time(nanoseconds=1715744464307627218, clock_type=ROS_TIME)"
-11,-11,-223,324,"[-2.8401468367064293, 0.005504116757349532, 1.2735353022502798]","Time(nanoseconds=1715744464317899134, clock_type=ROS_TIME)"
-11,-11,-223,324,"[-2.8401468367064293, 0.005504116757349532, 1.2735353022502798]","Time(nanoseconds=1715744464327831360, clock_type=ROS_TIME)"
-11,-11,-223,324,"[-2.8401468367064293, 0.005504116757349532, 1.2735353022502798]","Time(nanoseconds=1715744464337757525, clock_type=ROS_TIME)"
-11,-11,-223,324,"[-2.8401468367064293, 0.005504116757349532, 1.2735353022502798]","Time(nanoseconds=1715744464347898257, clock_type=ROS_TIME)"
-10,-11,-224,327,"[-2.840397291598134, 0.006340068847297295, 1.2858697845965295]","Time(nanoseconds=1715744464357833739, clock_type=ROS_TIME)"
-10,-11,-224,327,"[-2.840397291598134, 0.006340068847297295, 1.2858697845965295]","Time(nanoseconds=1715744464367815848, clock_type=ROS_TIME)"
-10,-11,-224,327,"[-2.840397291598134, 0.006340068847297295, 1.2858697845965295]","Time(nanoseconds=1715744464377815869, clock_type=ROS_TIME)"
-10,-11,-224,327,"[-2.840397291598134, 0.006340068847297295, 1.2858697845965295]","Time(nanoseconds=1715744464387739279, clock_type=ROS_TIME)"
-10,-10,-227,330,"[-2.840397291598134, 0.006340068847297295, 1.304371508115904]","Time(nanoseconds=1715744464397546303, clock_type=ROS_TIME)"
-10,-10,-227,330,"[-2.840397291598134, 0.006340068847297295, 1.304371508115904]","Time(nanoseconds=1715744464407831423, clock_type=ROS_TIME)"
-10,-10,-227,330,"[-2.840397291598134, 0.006340068847297295, 1.304371508115904]","Time(nanoseconds=1715744464417726911, clock_type=ROS_TIME)"
-10,-10,-227,330,"[-2.840397291598134, 0.006340068847297295, 1.304371508115904]","Time(nanoseconds=1715744464427894223, clock_type=ROS_TIME)"
-10,-10,-227,330,"[-2.840397291598134, 0.006340068847297295, 1.304371508115904]","Time(nanoseconds=1715744464437749186, clock_type=ROS_TIME)"
-10,-10,-230,331,"[-2.840172729277952, 0.005496792312688752, 1.3167059904621536]","Time(nanoseconds=1715744464447909405, clock_type=ROS_TIME)"
-10,-10,-230,331,"[-2.840172729277952, 0.005496792312688752, 1.3167059904621536]","Time(nanoseconds=1715744464457862399, clock_type=ROS_TIME)"
-10,-10,-230,331,"[-2.840172729277952, 0.005496792312688752, 1.3167059904621536]","Time(nanoseconds=1715744464468051601, clock_type=ROS_TIME)"
-10,-10,-230,331,"[-2.840172729277952, 0.005496792312688752, 1.3167059904621536]","Time(nanoseconds=1715744464477803012, clock_type=ROS_TIME)"
-10,-10,-230,331,"[-2.840172729277952, 0.005496792312688752, 1.3167059904621536]","Time(nanoseconds=1715744464488338146, clock_type=ROS_TIME)"
-10,-10,-232,336,"[-2.8404880724979336, 0.006767237762092965, 1.3382913345680907]","Time(nanoseconds=1715744464497831308, clock_type=ROS_TIME)"
-10,-10,-232,336,"[-2.8404880724979336, 0.006767237762092965, 1.3382913345680907]","Time(nanoseconds=1715744464507828735, clock_type=ROS_TIME)"
-10,-10,-232,336,"[-2.8404880724979336, 0.006767237762092965, 1.3382913345680907]","Time(nanoseconds=1715744464517840078, clock_type=ROS_TIME)"
-10,-10,-232,336,"[-2.8404880724979336, 0.006767237762092965, 1.3382913345680907]","Time(nanoseconds=1715744464527840611, clock_type=ROS_TIME)"
-10,-10,-232,336,"[-2.8404880724979336, 0.006767237762092965, 1.3382913345680907]","Time(nanoseconds=1715744464537757899, clock_type=ROS_TIME)"
-11,-11,-237,338,"[-2.8402002236112955, 0.005490282005317728, 1.3598766786740277]","Time(nanoseconds=1715744464547590370, clock_type=ROS_TIME)"
-11,-11,-237,338,"[-2.8402002236112955, 0.005490282005317728, 1.3598766786740277]","Time(nanoseconds=1715744464557790733, clock_type=ROS_TIME)"
-11,-11,-237,338,"[-2.8402002236112955, 0.005490282005317728, 1.3598766786740277]","Time(nanoseconds=1715744464567752965, clock_type=ROS_TIME)"
-11,-11,-237,338,"[-2.8402002236112955, 0.005490282005317728, 1.3598766786740277]","Time(nanoseconds=1715744464577836662, clock_type=ROS_TIME)"
-11,-11,-237,338,"[-2.8402002236112955, 0.005490282005317728, 1.3598766786740277]","Time(nanoseconds=1715744464587797881, clock_type=ROS_TIME)"
-11,-11,-237,338,"[-2.8402002236112955, 0.005490282005317728, 1.3598766786740277]","Time(nanoseconds=1715744464597758059, clock_type=ROS_TIME)"
-11,-11,-240,343,"[-2.8403723850709643, 0.0063457958750308616, 1.384545643366527]","Time(nanoseconds=1715744464607745908, clock_type=ROS_TIME)"
-11,-11,-240,343,"[-2.8403723850709643, 0.0063457958750308616, 1.384545643366527]","Time(nanoseconds=1715744464617826249, clock_type=ROS_TIME)"
-11,-11,-240,343,"[-2.8403723850709643, 0.0063457958750308616, 1.384545643366527]","Time(nanoseconds=1715744464627832182, clock_type=ROS_TIME)"
-11,-11,-240,343,"[-2.8403723850709643, 0.0063457958750308616, 1.384545643366527]","Time(nanoseconds=1715744464637769607, clock_type=ROS_TIME)"
-11,-11,-240,343,"[-2.8403723850709643, 0.0063457958750308616, 1.384545643366527]","Time(nanoseconds=1715744464647810054, clock_type=ROS_TIME)"
-11,-11,-240,343,"[-2.8403723850709643, 0.0063457958750308616, 1.384545643366527]","Time(nanoseconds=1715744464657798885, clock_type=ROS_TIME)"
-10,-11,-242,345,"[-2.8403723850709643, 0.0063457958750308616, 1.3968801257127768]","Time(nanoseconds=1715744464668054460, clock_type=ROS_TIME)"
-10,-11,-242,345,"[-2.8403723850709643, 0.0063457958750308616, 1.3968801257127768]","Time(nanoseconds=1715744464677819426, clock_type=ROS_TIME)"
-10,-11,-242,345,"[-2.8403723850709643, 0.0063457958750308616, 1.3968801257127768]","Time(nanoseconds=1715744464688232353, clock_type=ROS_TIME)"
-10,-11,-242,345,"[-2.8403723850709643, 0.0063457958750308616, 1.3968801257127768]","Time(nanoseconds=1715744464697786849, clock_type=ROS_TIME)"
-10,-11,-242,345,"[-2.8403723850709643, 0.0063457958750308616, 1.3968801257127768]","Time(nanoseconds=1715744464707866198, clock_type=ROS_TIME)"
-10,-11,-242,345,"[-2.8403723850709643, 0.0063457958750308616, 1.3968801257127768]","Time(nanoseconds=1715744464717690234, clock_type=ROS_TIME)"
-10,-10,-245,348,"[-2.8403723850709643, 0.0063457958750308616, 1.4153818492321513]","Time(nanoseconds=1715744464727771576, clock_type=ROS_TIME)"
-10,-10,-245,348,"[-2.8403723850709643, 0.0063457958750308616, 1.4153818492321513]","Time(nanoseconds=1715744464737793328, clock_type=ROS_TIME)"
-10,-10,-245,348,"[-2.8403723850709643, 0.0063457958750308616, 1.4153818492321513]","Time(nanoseconds=1715744464747818546, clock_type=ROS_TIME)"
-10,-10,-245,348,"[-2.8403723850709643, 0.0063457958750308616, 1.4153818492321513]","Time(nanoseconds=1715744464757809742, clock_type=ROS_TIME)"
-10,-10,-245,348,"[-2.8403723850709643, 0.0063457958750308616, 1.4153818492321513]","Time(nanoseconds=1715744464767861810, clock_type=ROS_TIME)"
-10,-10,-245,348,"[-2.8403723850709643, 0.0063457958750308616, 1.4153818492321513]","Time(nanoseconds=1715744464777755204, clock_type=ROS_TIME)"
-10,-10,-249,352,"[-2.8403723850709643, 0.0063457958750308616, 1.4400508139246506]","Time(nanoseconds=1715744464788095236, clock_type=ROS_TIME)"
-10,-10,-249,352,"[-2.8403723850709643, 0.0063457958750308616, 1.4400508139246506]","Time(nanoseconds=1715744464798350781, clock_type=ROS_TIME)"
-10,-10,-249,352,"[-2.8403723850709643, 0.0063457958750308616, 1.4400508139246506]","Time(nanoseconds=1715744464808086964, clock_type=ROS_TIME)"
-10,-10,-249,352,"[-2.8403723850709643, 0.0063457958750308616, 1.4400508139246506]","Time(nanoseconds=1715744464818594275, clock_type=ROS_TIME)"
-10,-10,-249,352,"[-2.8403723850709643, 0.0063457958750308616, 1.4400508139246506]","Time(nanoseconds=1715744464827854086, clock_type=ROS_TIME)"
-10,-10,-252,357,"[-2.8404754768826237, 0.0072123497555458375, 1.46471977861715]","Time(nanoseconds=1715744464837595849, clock_type=ROS_TIME)"
-10,-10,-252,357,"[-2.8404754768826237, 0.0072123497555458375, 1.46471977861715]","Time(nanoseconds=1715744464847842648, clock_type=ROS_TIME)"
-10,-10,-252,357,"[-2.8404754768826237, 0.0072123497555458375, 1.46471977861715]","Time(nanoseconds=1715744464857817012, clock_type=ROS_TIME)"
-10,-10,-252,357,"[-2.8404754768826237, 0.0072123497555458375, 1.46471977861715]","Time(nanoseconds=1715744464867778963, clock_type=ROS_TIME)"
-10,-10,-252,357,"[-2.8404754768826237, 0.0072123497555458375, 1.46471977861715]","Time(nanoseconds=1715744464877807337, clock_type=ROS_TIME)"
-10,-11,-256,358,"[-2.8403469216850166, 0.005909680746369533, 1.4801378815499622]","Time(nanoseconds=1715744464888112074, clock_type=ROS_TIME)"
-10,-11,-256,358,"[-2.8403469216850166, 0.005909680746369533, 1.4801378815499622]","Time(nanoseconds=1715744464897967327, clock_type=ROS_TIME)"
-10,-11,-256,358,"[-2.8403469216850166, 0.005909680746369533, 1.4801378815499622]","Time(nanoseconds=1715744464908093122, clock_type=ROS_TIME)"
-10,-11,-256,358,"[-2.8403469216850166, 0.005909680746369533, 1.4801378815499622]","Time(nanoseconds=1715744464917835917, clock_type=ROS_TIME)"
-11,-11,-259,0,"[-2.8403107696754026, 0.005474848687331153, 1.4955559844827744]","Time(nanoseconds=1715744464927675712, clock_type=ROS_TIME)"
-11,-11,-259,0,"[-2.8403107696754026, 0.005474848687331153, 1.4955559844827744]","Time(nanoseconds=1715744464937910458, clock_type=ROS_TIME)"
