RPM_Left,RPM_Right,Pos_Left,Pos_Right,Pose,time_stamp
20,-20,-7,345,"[1.410216620616823, 0.0024218577464203226, 1.779826286352204e-15]","Time(nanoseconds=1715745995598480466, clock_type=ROS_TIME)"
19,-20,-1,351,"[1.4154526083728058, 0.0024218577464203317, 1.779826286352204e-15]","Time(nanoseconds=1715745995608317916, clock_type=ROS_TIME)"
19,-20,-1,351,"[1.4154526083728058, 0.0024218577464203317, 1.779826286352204e-15]","Time(nanoseconds=1715745995618545969, clock_type=ROS_TIME)"
19,-20,-1,351,"[1.4154526083728058, 0.0024218577464203317, 1.779826286352204e-15]","Time(nanoseconds=1715745995628467192, clock_type=ROS_TIME)"
19,-20,-1,351,"[1.4154526083728058, 0.0024218577464203317, 1.779826286352204e-15]","Time(nanoseconds=1715745995638531116, clock_type=ROS_TIME)"
19,-20,-1,351,"[1.4154526083728058, 0.0024218577464203317, 1.779826286352204e-15]","Time(nanoseconds=1715745995648456246, clock_type=ROS_TIME)"
19,-20,-1,351,"[1.4154526083728058, 0.0024218577464203317, 1.779826286352204e-15]","Time(nanoseconds=1715745995658399700, clock_type=ROS_TIME)"
19,-19,-357,357,"[1.419815910758008, 0.002435312558126767, 0.006167241173126618]","Time(nanoseconds=1715745995668571120, clock_type=ROS_TIME)"
19,-19,-357,357,"[1.419815910758008, 0.002435312558126767, 0.006167241173126618]","Time(nanoseconds=1715745995678490128, clock_type=ROS_TIME)"
19,-19,-357,357,"[1.419815910758008, 0.002435312558126767, 0.006167241173126618]","Time(nanoseconds=1715745995688811733, clock_type=ROS_TIME)"
19,-19,-357,357,"[1.419815910758008, 0.002435312558126767, 0.006167241173126618]","Time(nanoseconds=1715745995698554881, clock_type=ROS_TIME)"
19,-19,-357,357,"[1.419815910758008, 0.002435312558126767, 0.006167241173126618]","Time(nanoseconds=1715745995708517159, clock_type=ROS_TIME)"
19,-20,-351,2,"[1.4246155148577038, 0.0024575129534636976, 0.0030836205865641996]","Time(nanoseconds=1715745995718311530, clock_type=ROS_TIME)"
19,-20,-351,2,"[1.4246155148577038, 0.0024575129534636976, 0.0030836205865641996]","Time(nanoseconds=1715745995728635148, clock_type=ROS_TIME)"
19,-20,-351,2,"[1.4246155148577038, 0.0024575129534636976, 0.0030836205865641996]","Time(nanoseconds=1715745995738497083, clock_type=ROS_TIME)"
19,-20,-351,2,"[1.4246155148577038, 0.0024575129534636976, 0.0030836205865641996]","Time(nanoseconds=1715745995748850956, clock_type=ROS_TIME)"
19,-20,-351,2,"[1.4246155148577038, 0.0024575129534636976, 0.0030836205865641996]","Time(nanoseconds=1715745995758558208, clock_type=ROS_TIME)"
19,-20,-344,8,"[1.4302878281846267, 0.0024662585914678567, 1.7785252437452215e-15]","Time(nanoseconds=1715745995768699123, clock_type=ROS_TIME)"
19,-20,-344,8,"[1.4302878281846267, 0.0024662585914678567, 1.7785252437452215e-15]","Time(nanoseconds=1715745995778536753, clock_type=ROS_TIME)"
19,-20,-344,8,"[1.4302878281846267, 0.0024662585914678567, 1.7785252437452215e-15]","Time(nanoseconds=1715745995788528665, clock_type=ROS_TIME)"
19,-20,-344,8,"[1.4302878281846267, 0.0024662585914678567, 1.7785252437452215e-15]","Time(nanoseconds=1715745995798499950, clock_type=ROS_TIME)"
19,-20,-344,8,"[1.4302878281846267, 0.0024662585914678567, 1.7785252437452215e-15]","Time(nanoseconds=1715745995809054679, clock_type=ROS_TIME)"
19,-20,-344,8,"[1.4302878281846267, 0.0024662585914678567, 1.7785252437452215e-15]","Time(nanoseconds=1715745995818454881, clock_type=ROS_TIME)"
19,-19,-338,14,"[1.4355238159406096, 0.002466258591467866, 1.7785252437452215e-15]","Time(nanoseconds=1715745995828601035, clock_type=ROS_TIME)"
19,-19,-338,14,"[1.4355238159406096, 0.002466258591467866, 1.7785252437452215e-15]","Time(nanoseconds=1715745995838551902, clock_type=ROS_TIME)"
19,-19,-338,14,"[1.4355238159406096, 0.002466258591467866, 1.7785252437452215e-15]","Time(nanoseconds=1715745995848501627, clock_type=ROS_TIME)"
19,-19,-338,14,"[1.4355238159406096, 0.002466258591467866, 1.7785252437452215e-15]","Time(nanoseconds=1715745995859014651, clock_type=ROS_TIME)"
19,-19,-338,14,"[1.4355238159406096, 0.002466258591467866, 1.7785252437452215e-15]","Time(nanoseconds=1715745995868786561, clock_type=ROS_TIME)"
19,-20,-333,22,"[1.4411960753311592, 0.0024924954223206025, 0.009250861759689038]","Time(nanoseconds=1715745995878322230, clock_type=ROS_TIME)"
19,-20,-333,22,"[1.4411960753311592, 0.0024924954223206025, 0.009250861759689038]","Time(nanoseconds=1715745995888768382, clock_type=ROS_TIME)"
19,-20,-333,22,"[1.4411960753311592, 0.0024924954223206025, 0.009250861759689038]","Time(nanoseconds=1715745995898554709, clock_type=ROS_TIME)"
19,-20,-333,22,"[1.4411960753311592, 0.0024924954223206025, 0.009250861759689038]","Time(nanoseconds=1715745995908745454, clock_type=ROS_TIME)"
19,-20,-333,22,"[1.4411960753311592, 0.0024924954223206025, 0.009250861759689038]","Time(nanoseconds=1715745995918526501, clock_type=ROS_TIME)"
19,-20,-333,22,"[1.4411960753311592, 0.0024924954223206025, 0.009250861759689038]","Time(nanoseconds=1715745995928596997, clock_type=ROS_TIME)"
19,-20,-324,28,"[1.4477409900125626, 0.0025227686886891447, 1.7746221159242737e-15]","Time(nanoseconds=1715745995938293089, clock_type=ROS_TIME)"
19,-20,-324,28,"[1.4477409900125626, 0.0025227686886891447, 1.7746221159242737e-15]","Time(nanoseconds=1715745995948618750, clock_type=ROS_TIME)"
19,-20,-324,28,"[1.4477409900125626, 0.0025227686886891447, 1.7746221159242737e-15]","Time(nanoseconds=1715745995958588412, clock_type=ROS_TIME)"
19,-20,-324,28,"[1.4477409900125626, 0.0025227686886891447, 1.7746221159242737e-15]","Time(nanoseconds=1715745995968775871, clock_type=ROS_TIME)"
19,-20,-324,28,"[1.4477409900125626, 0.0025227686886891447, 1.7746221159242737e-15]","Time(nanoseconds=1715745995979102284, clock_type=ROS_TIME)"
19,-20,-324,28,"[1.4477409900125626, 0.0025227686886891447, 1.7746221159242737e-15]","Time(nanoseconds=1715745995988565280, clock_type=ROS_TIME)"
20,-19,-319,33,"[1.4521043131425484, 0.0025227686886891525, 1.7746221159242737e-15]","Time(nanoseconds=1715745995998675769, clock_type=ROS_TIME)"
20,-19,-319,33,"[1.4521043131425484, 0.0025227686886891525, 1.7746221159242737e-15]","Time(nanoseconds=1715745996008792320, clock_type=ROS_TIME)"
20,-19,-319,33,"[1.4521043131425484, 0.0025227686886891525, 1.7746221159242737e-15]","Time(nanoseconds=1715745996018613632, clock_type=ROS_TIME)"
20,-19,-319,33,"[1.4521043131425484, 0.0025227686886891525, 1.7746221159242737e-15]","Time(nanoseconds=1715745996028756732, clock_type=ROS_TIME)"
20,-19,-319,33,"[1.4521043131425484, 0.0025227686886891525, 1.7746221159242737e-15]","Time(nanoseconds=1715745996038568107, clock_type=ROS_TIME)"
19,-20,-313,40,"[1.4577766264694714, 0.0025315143266933116, 0.0030836205865641957]","Time(nanoseconds=1715745996048830084, clock_type=ROS_TIME)"
19,-20,-313,40,"[1.4577766264694714, 0.0025315143266933116, 0.0030836205865641957]","Time(nanoseconds=1715745996058630357, clock_type=ROS_TIME)"
19,-20,-313,40,"[1.4577766264694714, 0.0025315143266933116, 0.0030836205865641957]","Time(nanoseconds=1715745996068596134, clock_type=ROS_TIME)"
19,-20,-313,40,"[1.4577766264694714, 0.0025315143266933116, 0.0030836205865641957]","Time(nanoseconds=1715745996078593939, clock_type=ROS_TIME)"
19,-20,-313,40,"[1.4577766264694714, 0.0025315143266933116, 0.0030836205865641957]","Time(nanoseconds=1715745996089306058, clock_type=ROS_TIME)"
19,-20,-313,40,"[1.4577766264694714, 0.0025315143266933116, 0.0030836205865641957]","Time(nanoseconds=1715745996098520792, clock_type=ROS_TIME)"
19,-19,-306,46,"[1.4634489397963943, 0.002540259964697471, 1.7746221159242737e-15]","Time(nanoseconds=1715745996108803748, clock_type=ROS_TIME)"
19,-19,-306,46,"[1.4634489397963943, 0.002540259964697471, 1.7746221159242737e-15]","Time(nanoseconds=1715745996118555884, clock_type=ROS_TIME)"
19,-19,-306,46,"[1.4634489397963943, 0.002540259964697471, 1.7746221159242737e-15]","Time(nanoseconds=1715745996128988813, clock_type=ROS_TIME)"
19,-19,-306,46,"[1.4634489397963943, 0.002540259964697471, 1.7746221159242737e-15]","Time(nanoseconds=1715745996138581047, clock_type=ROS_TIME)"
19,-19,-306,46,"[1.4634489397963943, 0.002540259964697471, 1.7746221159242737e-15]","Time(nanoseconds=1715745996149483634, clock_type=ROS_TIME)"
19,-19,-306,46,"[1.4634489397963943, 0.002540259964697471, 1.7746221159242737e-15]","Time(nanoseconds=1715745996158781761, clock_type=ROS_TIME)"
20,-19,-299,55,"[1.4704302236127178, 0.0025617876634277674, 0.006167241173126617]","Time(nanoseconds=1715745996168669485, clock_type=ROS_TIME)"
20,-19,-299,55,"[1.4704302236127178, 0.0025617876634277674, 0.006167241173126617]","Time(nanoseconds=1715745996178819708, clock_type=ROS_TIME)"
20,-19,-299,55,"[1.4704302236127178, 0.0025617876634277674, 0.006167241173126617]","Time(nanoseconds=1715745996188866602, clock_type=ROS_TIME)"
20,-19,-299,55,"[1.4704302236127178, 0.0025617876634277674, 0.006167241173126617]","Time(nanoseconds=1715745996199107651, clock_type=ROS_TIME)"
20,-19,-299,55,"[1.4704302236127178, 0.0025617876634277674, 0.006167241173126617]","Time(nanoseconds=1715745996208842476, clock_type=ROS_TIME)"
19,-20,-293,60,"[1.4752298277124136, 0.002583988058764698, 0.0030836205865641987]","Time(nanoseconds=1715745996218295826, clock_type=ROS_TIME)"
19,-20,-293,60,"[1.4752298277124136, 0.002583988058764698, 0.0030836205865641987]","Time(nanoseconds=1715745996228665029, clock_type=ROS_TIME)"
19,-20,-293,60,"[1.4752298277124136, 0.002583988058764698, 0.0030836205865641987]","Time(nanoseconds=1715745996238559996, clock_type=ROS_TIME)"
19,-20,-293,60,"[1.4752298277124136, 0.002583988058764698, 0.0030836205865641987]","Time(nanoseconds=1715745996248484537, clock_type=ROS_TIME)"
19,-20,-293,60,"[1.4752298277124136, 0.002583988058764698, 0.0030836205865641987]","Time(nanoseconds=1715745996259158416, clock_type=ROS_TIME)"
19,-20,-285,66,"[1.4813384800943938, 0.002583988058764709, 6.280101686593025]","Time(nanoseconds=1715745996268734491, clock_type=ROS_TIME)"
19,-20,-285,66,"[1.4813384800943938, 0.002583988058764709, 6.280101686593025]","Time(nanoseconds=1715745996278566843, clock_type=ROS_TIME)"
19,-20,-285,66,"[1.4813384800943938, 0.002583988058764709, 6.280101686593025]","Time(nanoseconds=1715745996288573524, clock_type=ROS_TIME)"
19,-20,-285,66,"[1.4813384800943938, 0.002583988058764709, 6.280101686593025]","Time(nanoseconds=1715745996298525967, clock_type=ROS_TIME)"
19,-20,-285,66,"[1.4813384800943938, 0.002583988058764709, 6.280101686593025]","Time(nanoseconds=1715745996308554176, clock_type=ROS_TIME)"
20,-20,-279,72,"[1.4865744429566365, 0.002567842284717002, 6.280101686593025]","Time(nanoseconds=1715745996318798842, clock_type=ROS_TIME)"
20,-20,-279,72,"[1.4865744429566365, 0.002567842284717002, 6.280101686593025]","Time(nanoseconds=1715745996328626636, clock_type=ROS_TIME)"
20,-20,-279,72,"[1.4865744429566365, 0.002567842284717002, 6.280101686593025]","Time(nanoseconds=1715745996338547000, clock_type=ROS_TIME)"
20,-20,-279,72,"[1.4865744429566365, 0.002567842284717002, 6.280101686593025]","Time(nanoseconds=1715745996348495755, clock_type=ROS_TIME)"
20,-20,-279,72,"[1.4865744429566365, 0.002567842284717002, 6.280101686593025]","Time(nanoseconds=1715745996358584576, clock_type=ROS_TIME)"
19,-20,-275,77,"[1.4905014291060448, 0.002561787612252595, 1.7763568394002505e-15]","Time(nanoseconds=1715745996368956684, clock_type=ROS_TIME)"
19,-20,-275,77,"[1.4905014291060448, 0.002561787612252595, 1.7763568394002505e-15]","Time(nanoseconds=1715745996378555790, clock_type=ROS_TIME)"
19,-20,-275,77,"[1.4905014291060448, 0.002561787612252595, 1.7763568394002505e-15]","Time(nanoseconds=1715745996388529702, clock_type=ROS_TIME)"
19,-20,-275,77,"[1.4905014291060448, 0.002561787612252595, 1.7763568394002505e-15]","Time(nanoseconds=1715745996398493504, clock_type=ROS_TIME)"
19,-20,-275,77,"[1.4905014291060448, 0.002561787612252595, 1.7763568394002505e-15]","Time(nanoseconds=1715745996408394623, clock_type=ROS_TIME)"
19,-19,-268,83,"[1.4961737424329677, 0.0025530419742484556, 6.280101686593025]","Time(nanoseconds=1715745996418540878, clock_type=ROS_TIME)"
19,-19,-268,83,"[1.4961737424329677, 0.0025530419742484556, 6.280101686593025]","Time(nanoseconds=1715745996428624399, clock_type=ROS_TIME)"
19,-19,-268,83,"[1.4961737424329677, 0.0025530419742484556, 6.280101686593025]","Time(nanoseconds=1715745996438834902, clock_type=ROS_TIME)"
19,-19,-268,83,"[1.4961737424329677, 0.0025530419742484556, 6.280101686593025]","Time(nanoseconds=1715745996448501312, clock_type=ROS_TIME)"
20,-19,-262,88,"[1.5009733465326636, 0.0025308415789115405, 6.2770180660064625]","Time(nanoseconds=1715745996458282060, clock_type=ROS_TIME)"
20,-19,-262,88,"[1.5009733465326636, 0.0025308415789115405, 6.2770180660064625]","Time(nanoseconds=1715745996468544859, clock_type=ROS_TIME)"
20,-19,-262,88,"[1.5009733465326636, 0.0025308415789115405, 6.2770180660064625]","Time(nanoseconds=1715745996478514793, clock_type=ROS_TIME)"
20,-19,-262,88,"[1.5009733465326636, 0.0025308415789115405, 6.2770180660064625]","Time(nanoseconds=1715745996488564202, clock_type=ROS_TIME)"
20,-19,-262,88,"[1.5009733465326636, 0.0025308415789115405, 6.2770180660064625]","Time(nanoseconds=1715745996498610455, clock_type=ROS_TIME)"
19,-20,-259,94,"[1.5049003326820718, 0.0025247869064471333, 0.00308362058656364]","Time(nanoseconds=1715745996508759426, clock_type=ROS_TIME)"
19,-20,-259,94,"[1.5049003326820718, 0.0025247869064471333, 0.00308362058656364]","Time(nanoseconds=1715745996518488169, clock_type=ROS_TIME)"
19,-20,-259,94,"[1.5049003326820718, 0.0025247869064471333, 0.00308362058656364]","Time(nanoseconds=1715745996528539742, clock_type=ROS_TIME)"
19,-20,-259,94,"[1.5049003326820718, 0.0025247869064471333, 0.00308362058656364]","Time(nanoseconds=1715745996538505198, clock_type=ROS_TIME)"
19,-20,-259,94,"[1.5049003326820718, 0.0025247869064471333, 0.00308362058656364]","Time(nanoseconds=1715745996548506539, clock_type=ROS_TIME)"
18,-21,-254,98,"[1.50882731883148, 0.002530841578911549, 1.2203779653496838e-15]","Time(nanoseconds=1715745996558538356, clock_type=ROS_TIME)"
18,-21,-254,98,"[1.50882731883148, 0.002530841578911549, 1.2203779653496838e-15]","Time(nanoseconds=1715745996568811733, clock_type=ROS_TIME)"
18,-21,-254,98,"[1.50882731883148, 0.002530841578911549, 1.2203779653496838e-15]","Time(nanoseconds=1715745996578553761, clock_type=ROS_TIME)"
18,-21,-254,98,"[1.50882731883148, 0.002530841578911549, 1.2203779653496838e-15]","Time(nanoseconds=1715745996588478392, clock_type=ROS_TIME)"
18,-21,-254,98,"[1.50882731883148, 0.002530841578911549, 1.2203779653496838e-15]","Time(nanoseconds=1715745996598560160, clock_type=ROS_TIME)"
20,-20,-247,105,"[1.5149359712134602, 0.0025308415789115565, 1.2203779653496838e-15]","Time(nanoseconds=1715745996608733265, clock_type=ROS_TIME)"
20,-20,-247,105,"[1.5149359712134602, 0.0025308415789115565, 1.2203779653496838e-15]","Time(nanoseconds=1715745996618538869, clock_type=ROS_TIME)"
20,-20,-247,105,"[1.5149359712134602, 0.0025308415789115565, 1.2203779653496838e-15]","Time(nanoseconds=1715745996628477405, clock_type=ROS_TIME)"
20,-20,-247,105,"[1.5149359712134602, 0.0025308415789115565, 1.2203779653496838e-15]","Time(nanoseconds=1715745996638614725, clock_type=ROS_TIME)"
20,-20,-247,105,"[1.5149359712134602, 0.0025308415789115565, 1.2203779653496838e-15]","Time(nanoseconds=1715745996648474487, clock_type=ROS_TIME)"
20,-20,-247,105,"[1.5149359712134602, 0.0025308415789115565, 1.2203779653496838e-15]","Time(nanoseconds=1715745996658526171, clock_type=ROS_TIME)"
19,-21,-241,114,"[1.5214808858948636, 0.002561114845280095, 0.009250861759688485]","Time(nanoseconds=1715745996668459959, clock_type=ROS_TIME)"
19,-21,-241,114,"[1.5214808858948636, 0.002561114845280095, 0.009250861759688485]","Time(nanoseconds=1715745996678567112, clock_type=ROS_TIME)"
19,-21,-241,114,"[1.5214808858948636, 0.002561114845280095, 0.009250861759688485]","Time(nanoseconds=1715745996688519855, clock_type=ROS_TIME)"
19,-21,-241,114,"[1.5214808858948636, 0.002561114845280095, 0.009250861759688485]","Time(nanoseconds=1715745996698574594, clock_type=ROS_TIME)"
19,-21,-241,114,"[1.5214808858948636, 0.002561114845280095, 0.009250861759688485]","Time(nanoseconds=1715745996709268780, clock_type=ROS_TIME)"
19,-21,-241,114,"[1.5214808858948636, 0.002561114845280095, 0.009250861759688485]","Time(nanoseconds=1715745996718529639, clock_type=ROS_TIME)"
18,-20,-234,120,"[1.5271530374131794, 0.0026048426195030318, 0.006167241173126064]","Time(nanoseconds=1715745996728434975, clock_type=ROS_TIME)"
18,-20,-234,120,"[1.5271530374131794, 0.0026048426195030318, 0.006167241173126064]","Time(nanoseconds=1715745996738556025, clock_type=ROS_TIME)"
18,-20,-234,120,"[1.5271530374131794, 0.0026048426195030318, 0.006167241173126064]","Time(nanoseconds=1715745996748832068, clock_type=ROS_TIME)"
18,-20,-234,120,"[1.5271530374131794, 0.0026048426195030318, 0.006167241173126064]","Time(nanoseconds=1715745996758463313, clock_type=ROS_TIME)"
18,-20,-234,120,"[1.5271530374131794, 0.0026048426195030318, 0.006167241173126064]","Time(nanoseconds=1715745996768536515, clock_type=ROS_TIME)"
20,-20,-227,127,"[1.5332615736246475, 0.0026425159131680032, 0.006167241173126064]","Time(nanoseconds=1715745996778537125, clock_type=ROS_TIME)"
20,-20,-227,127,"[1.5332615736246475, 0.0026425159131680032, 0.006167241173126064]","Time(nanoseconds=1715745996788576566, clock_type=ROS_TIME)"
20,-20,-227,127,"[1.5332615736246475, 0.0026425159131680032, 0.006167241173126064]","Time(nanoseconds=1715745996798460913, clock_type=ROS_TIME)"
20,-20,-227,127,"[1.5332615736246475, 0.0026425159131680032, 0.006167241173126064]","Time(nanoseconds=1715745996808508980, clock_type=ROS_TIME)"
20,-20,-227,127,"[1.5332615736246475, 0.0026425159131680032, 0.006167241173126064]","Time(nanoseconds=1715745996818480376, clock_type=ROS_TIME)"
19,-21,-221,132,"[1.5380611777243434, 0.0026647163085049314, 0.003083620586563646]","Time(nanoseconds=1715745996828699265, clock_type=ROS_TIME)"
19,-21,-221,132,"[1.5380611777243434, 0.0026647163085049314, 0.003083620586563646]","Time(nanoseconds=1715745996838600944, clock_type=ROS_TIME)"
19,-21,-221,132,"[1.5380611777243434, 0.0026647163085049314, 0.003083620586563646]","Time(nanoseconds=1715745996848857381, clock_type=ROS_TIME)"
19,-21,-221,132,"[1.5380611777243434, 0.0026647163085049314, 0.003083620586563646]","Time(nanoseconds=1715745996858597225, clock_type=ROS_TIME)"
19,-21,-221,132,"[1.5380611777243434, 0.0026647163085049314, 0.003083620586563646]","Time(nanoseconds=1715745996868717854, clock_type=ROS_TIME)"
19,-20,-216,136,"[1.5419881638737516, 0.0026707709809693472, 1.2264494975156026e-15]","Time(nanoseconds=1715745996878632056, clock_type=ROS_TIME)"
19,-20,-216,136,"[1.5419881638737516, 0.0026707709809693472, 1.2264494975156026e-15]","Time(nanoseconds=1715745996888563579, clock_type=ROS_TIME)"
19,-20,-216,136,"[1.5419881638737516, 0.0026707709809693472, 1.2264494975156026e-15]","Time(nanoseconds=1715745996898613449, clock_type=ROS_TIME)"
19,-20,-216,136,"[1.5419881638737516, 0.0026707709809693472, 1.2264494975156026e-15]","Time(nanoseconds=1715745996908684508, clock_type=ROS_TIME)"
19,-20,-216,136,"[1.5419881638737516, 0.0026707709809693472, 1.2264494975156026e-15]","Time(nanoseconds=1715745996918714761, clock_type=ROS_TIME)"
20,-19,-210,142,"[1.5472241516297345, 0.0026707709809693538, 1.2264494975156026e-15]","Time(nanoseconds=1715745996928654871, clock_type=ROS_TIME)"
20,-19,-210,142,"[1.5472241516297345, 0.0026707709809693538, 1.2264494975156026e-15]","Time(nanoseconds=1715745996938624544, clock_type=ROS_TIME)"
20,-19,-210,142,"[1.5472241516297345, 0.0026707709809693538, 1.2264494975156026e-15]","Time(nanoseconds=1715745996948838834, clock_type=ROS_TIME)"
20,-19,-210,142,"[1.5472241516297345, 0.0026707709809693538, 1.2264494975156026e-15]","Time(nanoseconds=1715745996958640240, clock_type=ROS_TIME)"
19,-20,-204,148,"[1.5524601393857174, 0.0026707709809693603, 1.2264494975156026e-15]","Time(nanoseconds=1715745996968712100, clock_type=ROS_TIME)"
19,-20,-204,148,"[1.5524601393857174, 0.0026707709809693603, 1.2264494975156026e-15]","Time(nanoseconds=1715745996978635970, clock_type=ROS_TIME)"
19,-20,-204,148,"[1.5524601393857174, 0.0026707709809693603, 1.2264494975156026e-15]","Time(nanoseconds=1715745996988769623, clock_type=ROS_TIME)"
19,-20,-204,148,"[1.5524601393857174, 0.0026707709809693603, 1.2264494975156026e-15]","Time(nanoseconds=1715745996998585786, clock_type=ROS_TIME)"
19,-20,-204,148,"[1.5524601393857174, 0.0026707709809693603, 1.2264494975156026e-15]","Time(nanoseconds=1715745997008922330, clock_type=ROS_TIME)"
19,-20,-204,148,"[1.5524601393857174, 0.0026707709809693603, 1.2264494975156026e-15]","Time(nanoseconds=1715745997018577610, clock_type=ROS_TIME)"
19,-19,-199,153,"[1.5568234625157031, 0.0026707709809693655, 1.2264494975156026e-15]","Time(nanoseconds=1715745997028573213, clock_type=ROS_TIME)"
19,-19,-199,153,"[1.5568234625157031, 0.0026707709809693655, 1.2264494975156026e-15]","Time(nanoseconds=1715745997038534914, clock_type=ROS_TIME)"
19,-19,-199,153,"[1.5568234625157031, 0.0026707709809693655, 1.2264494975156026e-15]","Time(nanoseconds=1715745997048687924, clock_type=ROS_TIME)"
19,-19,-199,153,"[1.5568234625157031, 0.0026707709809693655, 1.2264494975156026e-15]","Time(nanoseconds=1715745997058571151, clock_type=ROS_TIME)"
19,-19,-199,153,"[1.5568234625157031, 0.0026707709809693655, 1.2264494975156026e-15]","Time(nanoseconds=1715745997068768972, clock_type=ROS_TIME)"
20,-20,-193,160,"[1.5624957758426261, 0.0026795166189735216, 0.0030836205865636475]","Time(nanoseconds=1715745997078569018, clock_type=ROS_TIME)"
20,-20,-193,160,"[1.5624957758426261, 0.0026795166189735216, 0.0030836205865636475]","Time(nanoseconds=1715745997088617737, clock_type=ROS_TIME)"
20,-20,-193,160,"[1.5624957758426261, 0.0026795166189735216, 0.0030836205865636475]","Time(nanoseconds=1715745997098632906, clock_type=ROS_TIME)"
20,-20,-193,160,"[1.5624957758426261, 0.0026795166189735216, 0.0030836205865636475]","Time(nanoseconds=1715745997108580060, clock_type=ROS_TIME)"
20,-20,-193,160,"[1.5624957758426261, 0.0026795166189735216, 0.0030836205865636475]","Time(nanoseconds=1715745997118553011, clock_type=ROS_TIME)"
19,-20,-187,166,"[1.5677317387048688, 0.002695662393021241, 0.0030836205865636475]","Time(nanoseconds=1715745997128783602, clock_type=ROS_TIME)"
19,-20,-187,166,"[1.5677317387048688, 0.002695662393021241, 0.0030836205865636475]","Time(nanoseconds=1715745997138612470, clock_type=ROS_TIME)"
19,-20,-187,166,"[1.5677317387048688, 0.002695662393021241, 0.0030836205865636475]","Time(nanoseconds=1715745997148812035, clock_type=ROS_TIME)"
19,-20,-187,166,"[1.5677317387048688, 0.002695662393021241, 0.0030836205865636475]","Time(nanoseconds=1715745997158593366, clock_type=ROS_TIME)"
19,-20,-187,166,"[1.5677317387048688, 0.002695662393021241, 0.0030836205865636475]","Time(nanoseconds=1715745997168649219, clock_type=ROS_TIME)"
18,-20,-180,170,"[1.5725313884430343, 0.002688262237786967, 6.2770180660064625]","Time(nanoseconds=1715745997178535302, clock_type=ROS_TIME)"
18,-20,-180,170,"[1.5725313884430343, 0.002688262237786967, 6.2770180660064625]","Time(nanoseconds=1715745997188641937, clock_type=ROS_TIME)"
18,-20,-180,170,"[1.5725313884430343, 0.002688262237786967, 6.2770180660064625]","Time(nanoseconds=1715745997198531986, clock_type=ROS_TIME)"
18,-20,-180,170,"[1.5725313884430343, 0.002688262237786967, 6.2770180660064625]","Time(nanoseconds=1715745997209024877, clock_type=ROS_TIME)"
18,-20,-180,170,"[1.5725313884430343, 0.002688262237786967, 6.2770180660064625]","Time(nanoseconds=1715745997219017434, clock_type=ROS_TIME)"
20,-19,-175,177,"[1.577767351305277, 0.00267211646373926, 8.881784197001252e-16]","Time(nanoseconds=1715745997228394607, clock_type=ROS_TIME)"
20,-19,-175,177,"[1.577767351305277, 0.00267211646373926, 8.881784197001252e-16]","Time(nanoseconds=1715745997238697821, clock_type=ROS_TIME)"
20,-19,-175,177,"[1.577767351305277, 0.00267211646373926, 8.881784197001252e-16]","Time(nanoseconds=1715745997248501293, clock_type=ROS_TIME)"
20,-19,-175,177,"[1.577767351305277, 0.00267211646373926, 8.881784197001252e-16]","Time(nanoseconds=1715745997258494751, clock_type=ROS_TIME)"
20,-19,-175,177,"[1.577767351305277, 0.00267211646373926, 8.881784197001252e-16]","Time(nanoseconds=1715745997268354626, clock_type=ROS_TIME)"
20,-20,-169,183,"[1.58300333906126, 0.002672116463739265, 8.881784197001252e-16]","Time(nanoseconds=1715745997278310676, clock_type=ROS_TIME)"
20,-20,-169,183,"[1.58300333906126, 0.002672116463739265, 8.881784197001252e-16]","Time(nanoseconds=1715745997288591259, clock_type=ROS_TIME)"
20,-20,-169,183,"[1.58300333906126, 0.002672116463739265, 8.881784197001252e-16]","Time(nanoseconds=1715745997298528004, clock_type=ROS_TIME)"
20,-20,-169,183,"[1.58300333906126, 0.002672116463739265, 8.881784197001252e-16]","Time(nanoseconds=1715745997308549464, clock_type=ROS_TIME)"
20,-20,-169,183,"[1.58300333906126, 0.002672116463739265, 8.881784197001252e-16]","Time(nanoseconds=1715745997318415500, clock_type=ROS_TIME)"
20,-20,-169,183,"[1.58300333906126, 0.002672116463739265, 8.881784197001252e-16]","Time(nanoseconds=1715745997328540809, clock_type=ROS_TIME)"
19,-20,-162,189,"[1.5886756523881829, 0.0026633708257351204, 6.280101686593024]","Time(nanoseconds=1715745997338764949, clock_type=ROS_TIME)"
19,-20,-162,189,"[1.5886756523881829, 0.0026633708257351204, 6.280101686593024]","Time(nanoseconds=1715745997348502571, clock_type=ROS_TIME)"
19,-20,-162,189,"[1.5886756523881829, 0.0026633708257351204, 6.280101686593024]","Time(nanoseconds=1715745997358566798, clock_type=ROS_TIME)"
19,-20,-162,189,"[1.5886756523881829, 0.0026633708257351204, 6.280101686593024]","Time(nanoseconds=1715745997368459553, clock_type=ROS_TIME)"
19,-20,-162,189,"[1.5886756523881829, 0.0026633708257351204, 6.280101686593024]","Time(nanoseconds=1715745997378388664, clock_type=ROS_TIME)"
20,-19,-156,196,"[1.5943479657151058, 0.0026546251877309713, 8.881784197001252e-16]","Time(nanoseconds=1715745997388385368, clock_type=ROS_TIME)"
20,-19,-156,196,"[1.5943479657151058, 0.0026546251877309713, 8.881784197001252e-16]","Time(nanoseconds=1715745997398574504, clock_type=ROS_TIME)"
